,Date-Time,content,content_type,movie_popularity_factor,children_popularity_factor,adults_popularity_factor,retirees_popularity_factor,movie_budget,box_office_revenue,n_ad_breaks,prime_time_factor,children_baseline_view_count,children_expected_view_count,children_true_view_count_0,children_true_view_count_1,children_true_view_count_2,children_true_view_count_3,children_true_view_count_4,children_true_view_count_5,children_true_view_count_6,children_true_view_count_7,children_true_view_count_8,children_true_view_count_9,adults_baseline_view_count,adults_expected_view_count,adults_true_view_count_0,adults_true_view_count_1,adults_true_view_count_2,adults_true_view_count_3,adults_true_view_count_4,adults_true_view_count_5,adults_true_view_count_6,adults_true_view_count_7,adults_true_view_count_8,adults_true_view_count_9,retirees_baseline_view_count,retirees_expected_view_count,retirees_true_view_count_0,retirees_true_view_count_1,retirees_true_view_count_2,retirees_true_view_count_3,retirees_true_view_count_4,retirees_true_view_count_5,retirees_true_view_count_6,retirees_true_view_count_7,retirees_true_view_count_8,retirees_true_view_count_9,ad_slot_price
64,2024-10-01 12:20:00,Advert,Advert,0.5340443810232314,0.3204266,0.5340444,0.4272355,35000000.0,116980662.0,4.0,1.0,0.0031549893486778,0.001010942510033,0.0012658423486915,2.290373959133528e-05,0.0041440552915416,0.0006443783052549,0.0005607441507971,0.003429337873617,0.0028384087512579,0.0060538365885896,0.0026794408760605,0.0005463544381046,0.0875986582893517,0.0467815729069418,0.0343645548318981,0.0523107180332082,0.0447061573607475,0.0616196513151336,0.0441855333511967,0.0512162604650107,0.0674577912982613,0.0329962576159008,0.0201614975845099,0.0299917320493312,0.0394174810761429,0.0168405472363064,0.0105931395140648,0.0148566522841739,0.0123649124272077,0.0182277854468098,0.0154279063262358,0.0118320527465119,0.011532131673948,0.016141289921902,0.0121668081973823,0.0206296382534368,59094.2
70,2024-10-01 12:50:00,Advert,Advert,0.5340443810232314,0.3204266,0.5340444,0.4272355,35000000.0,116980662.0,4.0,1.0,0.0054797657053157,0.0017558626937509,0.0036109579414625,0.0029538717434907,0.0,0.0048689670468395,0.005267491960586,0.0014201210323647,0.005958203699612,0.0054778872036729,0.0039688406351643,0.0040792929060623,0.0969431722885888,0.051771958278956,0.0354403466746774,0.0546643242823638,0.0472550959574836,0.0545271307624349,0.0489340092885084,0.0506784168227357,0.0613167040641965,0.021404857387448,0.038227724519348,0.04386283962405,0.0438589265025025,0.0187380903937599,0.0095510622971511,0.0152527786253798,0.0140732884635762,0.0242521694001776,0.0233307252472073,0.0118614593743742,0.0152591901275414,0.020331003749414,0.0155805348052811,0.0167072310220168,59094.2
76,2024-10-01 13:20:00,Advert,Advert,0.5340443810232314,0.3204266,0.5340444,0.4272355,35000000.0,116980662.0,4.0,1.0,0.0089409823159826,0.0028649285641704,0.0007940213987104,0.0015081285034343,0.0034575103799288,0.0019155340679097,0.0057380533027292,0.0007251668732504,0.0088689627314197,0.0104879376234599,0.0,0.0068706871325463,0.1065641267570519,0.0569099751354937,0.028122043889269,0.0507652403282999,0.0517282455135404,0.0593992015923196,0.0424337375622637,0.0558033735053663,0.0603589653258482,0.0287345061377635,0.0251721354510765,0.062611584626546,0.048044284138579,0.0205262237560879,0.0153701809868555,0.0109377816609021,0.02058527280307,0.0208171296593049,0.0205282380771113,0.011968898243136,0.0186448021479142,0.0163554019297729,0.0144470384138701,0.0202830949015266,59094.2
82,2024-10-01 13:50:00,Advert,Advert,0.5340443810232314,0.3204266,0.5340444,0.4272355,35000000.0,116980662.0,4.0,1.0,0.0137045622568147,0.0043913062884394,0.0009489866970407,0.0045436565842078,0.0109586712456345,0.0137606851087552,0.0039027765137964,0.0043898869896189,0.0063707961514091,0.0121386033830554,0.0051055075568097,0.0118924873557,0.1162959690147561,0.062107210994904,0.0504155959463468,0.0470086533157545,0.0456588672891499,0.0672806376786428,0.0593626740219208,0.056815008920957,0.0818126880294373,0.0296857958465302,0.0441050683513542,0.0618083735297318,0.0518131286870782,0.0221364079411882,0.0161143278714644,0.0179861024063878,0.0182142189932728,0.0235864369117825,0.0197568160540445,0.0127679820559979,0.014983563672936,0.0236083560842939,0.0205851098242255,0.0225527904381085,59094.2
89,2024-10-01 14:25:00,Advert,Advert,0.2579611993167861,0.1547767,0.2579612,0.206369,13000000.0,8946237.0,4.0,1.0,0.0208426136068996,0.003225950953451,0.0074618785143594,0.0067465131180675,0.0038562219942682,0.0067348157261406,0.0029402703271692,0.0031077646983986,0.0088006658267514,0.0058582364010082,0.0010919133133861,0.0046756344933074,0.1275508987408781,0.0329031829002754,0.0415800243355066,0.037572370732318,0.028647669051103,0.0382602619422567,0.0262937964545188,0.0318940275296691,0.048129934662185,0.0179799217731427,0.0266168511238578,0.0289720848757343,0.0554788969598738,0.0114491244867122,0.0094597108638039,0.0089359492683843,0.0066385526007463,0.0163924641443688,0.009257334931633,0.0073639699935182,0.0073434610354464,0.0093596862864111,0.0104585371885976,0.0091533690759658,13483.87
95,2024-10-01 14:55:00,Advert,Advert,0.2579611993167861,0.1547767,0.2579612,0.206369,13000000.0,8946237.0,4.0,1.0,0.0279011048579246,0.0043184409362635,0.0057272949086569,0.0052755299003195,0.0026840559248024,0.006284760119143,0.0042450045999279,0.0078310122208807,0.0051651666079477,0.0055675161889638,0.0029352860186539,0.0045616625699522,0.1368975224458992,0.0353142491671711,0.0264052401989972,0.0444993152350309,0.033060863287976,0.0515543865419845,0.0298297114097004,0.0247727210455107,0.0415098217492921,0.0264226394315405,0.023259578131006,0.0157736143836287,0.0578393474234502,0.0119362482884299,0.0098922247790112,0.0086917850143994,0.0094472318175874,0.0126378393395267,0.0107887524847253,0.0038824672514776,0.0058437991336322,0.0102825801907876,0.01287110288239,0.0071029979006112,13483.87
101,2024-10-01 15:25:00,Advert,Advert,0.2579611993167861,0.1547767,0.2579612,0.206369,13000000.0,8946237.0,4.0,1.0,0.0350870794319678,0.0054306623671178,0.003742129751045,0.0033145867991085,0.005073816186712,0.0120239086716948,0.0056188137777056,0.0066990813314138,0.0054975763956263,0.0097733671276232,0.0060921559322371,0.0095495341385831,0.1457631459096995,0.0376012360346411,0.0264839879637114,0.0237839000713133,0.0295070705171636,0.0400652486103563,0.0362761743232665,0.0342792564764039,0.0297487429721078,0.0305401518141208,0.0278040257724591,0.0249841427704762,0.0593653619751786,0.0122511703854556,0.0080903093804343,0.0051097794245518,0.0115622624706102,0.0119862676498915,0.0116201146057408,0.0110401779975177,0.0070744382357372,0.015019981157589,0.0111492890894976,0.0118966791841046,13483.87
107,2024-10-01 15:55:00,Advert,Advert,0.2579611993167861,0.1547767,0.2579612,0.206369,13000000.0,8946237.0,4.0,1.0,0.0414504866439992,0.0064155695361522,0.004734334934631,0.0065814987055037,0.004393510912202,0.0066016152270519,0.0104261054382457,0.0025010436793355,0.0043375763663542,0.0113515724885748,0.0083464368324421,0.0092929065227738,0.153956451141083,0.0397147908840951,0.0443220374621874,0.0562790637112796,0.0336680337398263,0.0402034823139708,0.0373739140659321,0.0397779593088544,0.0433362558648239,0.0303035826986109,0.0195320308957028,0.0412981675896403,0.0599869824209099,0.0123794535752207,0.0107441108989133,0.0139377674158119,0.0087919787825116,0.0111520763510397,0.0158911160204721,0.0068771397536291,0.0116130617599623,0.0103542861968805,0.0105923325523114,0.0116428451088768,13483.87
114,2024-10-01 16:30:00,Advert,Advert,0.8554173870309354,0.8554174,0.6843339,0.342167,200000000.0,1025467110.0,4.0,1.0,0.0465231952548645,0.0397967507246085,0.0259640539622033,0.026635740002457,0.0429799245117147,0.0455832969688425,0.0385485435485433,0.0411127986256664,0.0394989784784368,0.0449726890216204,0.0286353955723032,0.0470527636000041,0.1624213524406074,0.1111504375589554,0.0920913888703643,0.1101747838530952,0.1007145211207999,0.1194000650628718,0.1156657285094432,0.101710488162066,0.1141483037530787,0.0621195229658074,0.0887691283078407,0.1251322541333775,0.059533078643361,0.0203702549201629,0.017208675704631,0.0179696251258019,0.0213263627613319,0.0171652561091597,0.020359557537506,0.0160002217713697,0.013355373929111,0.0126608865011637,0.0191261779422002,0.0198502327356825,430640.13
120,2024-10-01 17:00:00,Advert,Advert,0.8554173870309354,0.8554174,0.6843339,0.342167,200000000.0,1025467110.0,4.0,1.0,0.048,0.0410600352,0.0238184585425045,0.0257276758230171,0.0496455706026937,0.0429228038038598,0.0393739769174762,0.0396415392022366,0.0431350238134823,0.0493150213307044,0.0341683210596322,0.0447980582524437,0.1685469710115639,0.1153424060055304,0.0882988510359451,0.1189747492515452,0.0985976998887432,0.1195774748924037,0.1079863412054434,0.1050484394860464,0.1170172310411418,0.0865608537450253,0.0837693489495942,0.106229607684945,0.0581539982355644,0.0198983791142683,0.0171906779328866,0.0123954390920646,0.0231205767439327,0.0200263907686125,0.0194758192587008,0.0108692100954062,0.0189137690105702,0.0164737488534435,0.0177640155545151,0.0167647216394039,430640.13
126,2024-10-01 17:30:00,Advert,Advert,0.8554173870309354,0.8554174,0.6843339,0.342167,200000000.0,1025467110.0,4.0,1.0,0.0465231952548645,0.0397967507246085,0.0235297404700117,0.0232906239138388,0.0423233801808485,0.0401244150276254,0.0371021530937567,0.0357383389903026,0.0380665114287912,0.0419260667524677,0.0230352788958415,0.0356099390595849,0.1734744055669493,0.1187144165118121,0.1084047997969249,0.1255653787172924,0.0914097925469577,0.1137383582182698,0.1271189543552956,0.1097848315514042,0.1297608327114537,0.0899644403521213,0.1005942579782919,0.1355454911272828,0.055926157712564,0.0191360856060348,0.0179012548922439,0.0181235438047155,0.0205513300128611,0.0153842485933572,0.0152914544112817,0.0152714050386801,0.0102579045463185,0.0147142821742445,0.013571281675183,0.018197062324979,430640.13
132,2024-10-01 18:00:00,Advert,Advert,0.8554173870309354,0.8554174,0.6843339,0.342167,200000000.0,1025467110.0,4.0,1.5,0.0423598513240605,0.0362353538840144,0.0237474544641704,0.0138575182106559,0.0384451851557894,0.0302058761454374,0.0280791917299636,0.028019399061908,0.0280378769550052,0.0349133191482148,0.0273465411696778,0.0305089298098754,0.1770838189781739,0.1211844604682277,0.0995596718764913,0.1219749962337237,0.0972223065741388,0.1250303688332615,0.1141122979470421,0.1303891965306295,0.1306027989309922,0.0839178529868231,0.0895353923201232,0.115611776789853,0.0529498303926962,0.0181176846159777,0.0131918567377252,0.0158579010501358,0.0194317976606404,0.0164390726034615,0.0159493745113753,0.0134850236125817,0.008213552298021,0.0156296072094963,0.0207797741617205,0.0195556244379253,645960.2
139,2024-10-01 18:35:00,Advert,Advert,0.9833082327196998,0.9833082,0.5899849,0.7866466,50000000.0,200804534.0,3.0,1.5,0.0350870794319678,0.0345014129195053,0.0229270087788674,0.0119347492332706,0.0391638521472966,0.0284190426146188,0.0231854677472949,0.0213917302244409,0.023047161077012,0.0332742139818608,0.0224988786693734,0.0271897831424945,0.179511982765486,0.1059093592006969,0.1053253529766202,0.1096094227649084,0.090944127641068,0.1150720823064188,0.113504840913895,0.0963368396749997,0.1050046205564169,0.0805921597328554,0.0894668337722237,0.0962595382426343,0.0487056455848794,0.0383141305001504,0.0306006077394876,0.0304657891897391,0.0418227394606666,0.0297109066653792,0.0340652858345918,0.0291398304958739,0.0229169454801069,0.0329115402500398,0.043810725039741,0.0337313618835172,186482.72
145,2024-10-01 19:05:00,Advert,Advert,0.9833082327196998,0.9833082,0.5899849,0.7866466,50000000.0,200804534.0,3.0,1.5,0.0279011048579238,0.0274353851958564,0.0180350313717269,0.0115316136547375,0.0287259046703104,0.0185079419198311,0.0162322985259363,0.0113819623079657,0.019790750254335,0.0242520850353151,0.0075199955169929,0.0193029963126236,0.1800057903266373,0.1062006982052821,0.0869886682717877,0.1004497136266962,0.094410016971964,0.1126830662435454,0.1128298966018725,0.1053261394240585,0.1119093227662327,0.0739033258674369,0.0944403415352965,0.1001034614080292,0.044578607967713,0.0350676103905344,0.0393054551849621,0.027240802120794,0.0417766520628668,0.0285354741236541,0.0313999764794362,0.0237616356891518,0.0236573304152671,0.0188478877752016,0.0381113314424665,0.0298058747870205,186482.72
151,2024-10-01 19:35:00,Advert,Advert,0.9833082327196998,0.9833082,0.5899849,0.7866466,50000000.0,200804534.0,3.0,1.5,0.0208426136068655,0.0204947128690624,0.012688242191164,0.0064844083103012,0.0196568119978165,0.0144041493091145,0.0093671265288548,0.0118807930626754,0.0131750863961323,0.0238363359782346,0.0105720715548688,0.0158726869971642,0.1790195541877636,0.1056188337755123,0.0903722279823417,0.101345642608543,0.0772088159943252,0.098541555848955,0.1054987926981599,0.0954520681913049,0.1023054834948607,0.1010577287931566,0.0867790115873085,0.1077893656052751,0.0401687435872237,0.0315986055691613,0.0251447338560835,0.021701290600044,0.0391632787579038,0.0220035485965956,0.0311219574827518,0.023183669512671,0.0162821565408399,0.0206047971329834,0.0372717066295845,0.0260414802694191,186482.72
158,2024-10-01 20:10:00,Advert,Advert,0.6316583155425378,0.2526633,0.6316583,0.378995,15000000.0,65774490.0,3.0,1.5,0.0137045622546393,0.0034626399243126,0.0005651400640606,0.0001651123774211,0.0084442687239708,0.0015219998227354,0.0023635625641896,0.000221627089607,0.0062276307710564,0.004136761428279,0.0,0.0042575978388905,0.1760333033606793,0.111192897144191,0.0919469469178333,0.1019290692349817,0.0875671731415253,0.1116508368877191,0.1086032350353579,0.0978312189986112,0.1238502927018426,0.0921632248684075,0.0943296916527624,0.1098827252106464,0.0348766562245293,0.0132180783258154,0.0163863961417163,0.0109290550339229,0.0175823911824543,0.0086884509935918,0.0114737759777019,0.0097987230073768,0.0070989804034672,0.0070269478971065,0.0168794692790435,0.0067460093978104,63464.69
164,2024-10-01 20:40:00,Advert,Advert,0.6316583155425378,0.2526633,0.6316583,0.378995,15000000.0,65774490.0,3.0,1.5,0.0089409822574896,0.0022590580824187,0.0031766226361738,0.0,0.0035365371884195,0.0013356347085047,0.0031640281937607,0.0009502642224101,0.002329431975216,0.0066120288462527,0.0001889489999705,0.001682782551929,0.1719730493192056,0.1086282039787855,0.1090222363216759,0.0966003405507531,0.0884144477954805,0.1136167138201776,0.1033892993765102,0.1079187778186468,0.0991161148851819,0.0837408392191316,0.090484793656925,0.1159444823135167,0.030380644399266,0.0115141123240998,0.0140566486595925,0.0056318962649333,0.0109226011651168,0.0063915993142337,0.0124545846088413,0.005546765259577,0.0056608277256959,0.0056420722143677,0.012612029870474,0.0069468667517344,63464.69
170,2024-10-01 21:10:00,Advert,Advert,0.6316583155425378,0.2526633,0.6316583,0.378995,15000000.0,65774490.0,3.0,1.5,0.0054797644804649,0.001384535376857,0.0036194058075806,0.0002124611138023,0.0040526202904263,0.0015372323034718,0.0014994102681722,0.0008570571175044,0.0007256108894917,0.0040098419195873,0.0018268127183731,0.0024328748115165,0.1666315086493397,0.1052541754798772,0.0993284736391312,0.1020028733732116,0.0756408603902719,0.1040372796928887,0.0928458918279288,0.1147404340834043,0.1034167136177402,0.0925640268518776,0.0895435893197835,0.1116569295073322,0.0260541881871632,0.0098744070519939,0.0113006920055524,0.0089926015366104,0.0131164910288972,0.0002613539330745,0.0155529424770601,0.0041391386962269,0.0060744402944273,0.0066101282669391,0.0096868841973927,0.006412427567966,63464.69
177,2024-10-01 21:45:00,Advert,Advert,0.2871543504278562,0.2871544,0.2297235,0.2297235,35000000.0,81000000.0,4.0,1.5,0.0028601913005753,0.0008213165168019,0.0007507252316761,0.0,0.0026945568268948,0.0051400513280975,0.0,0.0005848630142084,9.720503837885424e-05,0.0,0.0,0.0026524211680726,0.1589539773445695,0.0365154640145152,0.0441591995922259,0.0259715238121586,0.0352923503461705,0.0332850901669859,0.0368157381691296,0.0428128477462959,0.026222567598659,0.0144866209074131,0.0359253942661733,0.0217922632131739,0.021353726160347,0.0049054527115964,0.0082323026516292,0.0056714548373371,0.0055096076273186,0.0040667363790065,0.0061298005802296,0.0045539679783113,0.0034322703271649,0.0021035438450593,0.0052170076003728,0.000905082322663,72450.0
183,2024-10-01 22:15:00,Advert,Advert,0.2871543504278562,0.2871544,0.2297235,0.2297235,35000000.0,81000000.0,4.0,1.0,0.0015309500813835,0.0004396190520496,0.0,0.00067911411162,0.002810713348329,0.0015644678000985,0.0,0.0026153439985214,0.0,0.0042522627656103,0.0007598286693513,0.0,0.1513116107156311,0.0347598328042322,0.0286684422712034,0.031299111178111,0.0311007140442952,0.0338614776131721,0.021053057061201,0.0422210882140748,0.042863103569454,0.030805271278899,0.0327691152409767,0.0277203831350854,0.0177045378302143,0.0040671483962392,0.003235258430823,0.0042921590191457,0.002411619484562,0.0013284993141312,0.0071195583395992,0.0027716580111801,0.0052431478765254,0.0011145972010247,0.004199601608691,0.0037679062361761,48300.0
189,2024-10-01 22:45:00,Advert,Advert,0.2871543504278562,0.2871544,0.2297235,0.2297235,35000000.0,81000000.0,4.0,1.0,0.0007698100452168,0.0002210543416482,0.0,0.0,0.0,0.0,0.0001113777318769,0.0005415077084277,0.0014430386260762,0.0,0.0051742273130071,0.0023327546594801,0.1428732924980287,0.0328213528091708,0.0373582236696066,0.0363334267931572,0.0380852281581557,0.0249385255907222,0.0314304873804521,0.0315875625101324,0.0314351582153714,0.0339546514447552,0.0203808563767284,0.0300520742504587,0.0144529203422667,0.0033201754462467,0.0070233805084363,0.0037433553072661,0.0040893652373695,0.0055550391022864,0.003449013325501,0.0046929444510323,0.0028452456475552,0.0,0.0019777061441589,0.0058042891938331,48300.0
195,2024-10-01 23:15:00,Advert,Advert,0.2871543504278562,0.2871544,0.2297235,0.2297235,35000000.0,81000000.0,4.0,1.0,0.0003636325173271,0.0001044186773335,0.0,0.0,0.0020039471788973,0.0,0.0041475144101222,0.0008664047702031,0.0,0.0,0.0,0.0,0.1338258721241931,0.030742947734922,0.0236292972573332,0.0282317472743481,0.0133145541177885,0.0287527766378086,0.0394741063591462,0.0381308681908689,0.0222928952756811,0.0176903269474201,0.0257340909052092,0.0403382881505457,0.0116181769090763,0.0026689682631722,0.0,0.0027591231061405,0.0062946536403649,0.0012159405346998,0.0009623606214316,0.0011692928711864,0.001268595707673,0.0,0.0,0.0023995576110838,48300.0
202,2024-10-01 23:50:00,Advert,Advert,0.5891329049174248,0.2356532,0.5891329,0.5891329,2000000.0,13129846.0,5.0,1.0,0.0001400711819422,3.3008222252463734e-05,0.0,0.0026497915151139,0.0008934778820869,0.0,0.0,0.0,0.0,0.0017894475353828,0.0010971355989542,0.0036392980889116,0.1227576300821622,0.0723205586074314,0.0665870682766785,0.0656192244261356,0.0679139924464039,0.0810437985221299,0.0675838347840007,0.0727875817689877,0.0662134548362592,0.0423526622417194,0.0618028534425611,0.0754418101694644,0.0088351530891929,0.0052050793613802,0.00687018282404,0.0015951947109529,0.0092596206687778,0.0025240492291723,0.0076924307905086,0.0046680511837673,0.0035533316327578,0.0062780175806443,0.0069878816398538,0.0041147524298537,6511.16
205,2024-10-02 07:05:00,Advert,Advert,0.3730661373665037,0.2984529,0.3730661,0.3730661,75000000.0,71585235.0,5.0,1.0,0.0298962340908106,0.0089226177634813,0.0015333332333776,0.009170005640042,0.0033329823803334,0.0097534647200434,0.000955419554201,0.0082113192331083,0.0087563590716377,0.0137384511406497,0.0050769180604366,0.0148816536535971,0.0333270798313175,0.0124332036970582,0.0173059923412455,0.0131345670923431,0.0205085404477912,0.0159966856303831,0.003915713420717,0.0038655444503884,0.0269971712686487,0.0,0.0248162794822276,0.0168125406362082,0.0050506071275257,0.0018842103036982,0.0007414576845943,0.0022867840332196,0.0030904649601398,0.0,0.0060236155486661,0.0023609225671091,0.0007401214237242,0.0,0.0,0.0006485954266516,55580.46
