,Date-Time,content,content_type,movie_popularity_factor,children_popularity_factor,adults_popularity_factor,retirees_popularity_factor,movie_budget,box_office_revenue,n_ad_breaks,prime_time_factor,children_baseline_view_count,children_expected_view_count,children_true_view_count_0,children_true_view_count_1,children_true_view_count_2,children_true_view_count_3,children_true_view_count_4,children_true_view_count_5,children_true_view_count_6,children_true_view_count_7,children_true_view_count_8,children_true_view_count_9,adults_baseline_view_count,adults_expected_view_count,adults_true_view_count_0,adults_true_view_count_1,adults_true_view_count_2,adults_true_view_count_3,adults_true_view_count_4,adults_true_view_count_5,adults_true_view_count_6,adults_true_view_count_7,adults_true_view_count_8,adults_true_view_count_9,retirees_baseline_view_count,retirees_expected_view_count,retirees_true_view_count_0,retirees_true_view_count_1,retirees_true_view_count_2,retirees_true_view_count_3,retirees_true_view_count_4,retirees_true_view_count_5,retirees_true_view_count_6,retirees_true_view_count_7,retirees_true_view_count_8,retirees_true_view_count_9,ad_slot_price
63,2024-10-01 12:15:00,Advert,Advert,0.522645948933932,0.2090584,0.5226459,0.5226459,24000000.0,64414761.0,5.0,1.0,0.0033369260705686,0.0006976124252313,0.0,0.0002513000605464,0.0024208635598468,0.0,0.0,0.0042194900420838,0.0055535199238441,0.0019503061806195,0.0005760895047786,0.0027966904318042,0.1004253472819085,0.0524868960129656,0.0554476436046972,0.026971494713296,0.0301216201111349,0.029672752308135,0.0509881705751698,0.0521370961797678,0.0622477614419411,0.051911286814081,0.0499903001380498,0.0625989470671505,0.0451074012212837,0.0235751983079589,0.023040382035983,0.0214792866296469,0.020843786147791,0.0288996060117261,0.0296832760541009,0.0254707187029978,0.0146975540729299,0.0249572574007338,0.0284387725906377,0.0163437629092529,29379.54
69,2024-10-01 12:45:00,Advert,Advert,0.522645948933932,0.2090584,0.5226459,0.5226459,24000000.0,64414761.0,5.0,1.0,0.0058564263876446,0.0012243351303187,0.0048253143207304,0.0057638920641359,0.0,0.0041733792781727,0.0,0.0062896214787311,0.0075524647312731,0.0054984221938009,0.0,0.0,0.1112560250568208,0.0581475053462446,0.0399133612903992,0.0409260720898777,0.0466164188317453,0.0384462080010323,0.0541920496562174,0.0687879269478639,0.0518537191564119,0.0497930513674981,0.0520473211222069,0.0642294296533156,0.0503208302619494,0.0262999756210038,0.0224455617538907,0.0253332957764254,0.0227453833449114,0.0230813458756405,0.0313863168436752,0.0264831648145079,0.0223828575061975,0.0283530284062712,0.0293740089716009,0.0241319809413329,29379.54
75,2024-10-01 13:15:00,Advert,Advert,0.522645948933932,0.2090584,0.5226459,0.5226459,24000000.0,64414761.0,5.0,1.0,0.0096556110533301,0.0020185865978315,0.0010288803544789,0.0037334864658487,0.0002610167950874,0.0099460567353734,0.0027215324616153,0.0027910989771796,0.0093925298046994,0.0011404297178325,0.0052647984664257,0.0023870770341647,0.1224396620597648,0.0639925873729216,0.0683108266906075,0.0528196554772267,0.0586387122039427,0.0460518264699987,0.0452392670251459,0.0680793483921429,0.0728041448271806,0.0515288687903662,0.0635596409171811,0.0670830103637404,0.0552665619644793,0.028884842017831,0.0282069221179254,0.0326915185913634,0.0270607335946575,0.0284180897314342,0.0295718765200219,0.0250469756306584,0.0210803323765862,0.0258756368001527,0.0319905160905315,0.0240699558682664,29379.54
82,2024-10-01 13:50:00,Advert,Advert,0.7734728266261632,0.6187783,0.7734728,0.3093891,150000000.0,599045960.0,5.0,1.0,0.0159886559662839,0.009893433358102,0.0030410093972866,0.0288167912660195,0.0097804831180244,0.0147106198319569,0.0011358230390498,0.0169804789581369,0.0246955451988025,0.0045987442482903,0.0048236138160076,0.0085702508070602,0.1356786305172155,0.1049437302463161,0.0998573545878065,0.0767919718151392,0.0881217419665062,0.0772820741633649,0.0942838610618524,0.1160406542657269,0.1009697537210623,0.1051717441338854,0.105919753571442,0.1058358387613143,0.0604486501349246,0.0187021534614592,0.022628429243918,0.0204589547255365,0.0143478915372377,0.0148507423878009,0.0203433891671151,0.0199188403208263,0.01340425766509,0.0186349739328858,0.0142192031442462,0.0150682594337462,218171.03
88,2024-10-01 14:20:00,Advert,Advert,0.7734728266261632,0.6187783,0.7734728,0.3093891,150000000.0,599045960.0,5.0,1.0,0.023022288268476,0.0142456923968775,0.0002063033538543,0.0299452913422152,0.0131400130409027,0.0237472380422999,0.0034159275463447,0.0214149031655718,0.0272124459596438,0.0092104436649909,0.0058574325123388,0.0128336284281246,0.1469532721371998,0.1136643588691219,0.1080406678129742,0.075828131969154,0.0969163898363886,0.0815042003813218,0.1006369344911836,0.1117073227646896,0.12271271040638,0.0928094275169063,0.1066617791376431,0.1021360637330796,0.0641798868893552,0.0198565574427994,0.0134298215942976,0.0207202234609645,0.0222959250086424,0.0238838303103069,0.0158590519324081,0.0219697620171178,0.0169142122288547,0.021087333910438,0.0186497807021569,0.0194835702004885,218171.03
94,2024-10-01 14:50:00,Advert,Advert,0.7734728266261632,0.6187783,0.7734728,0.3093891,150000000.0,599045960.0,5.0,1.0,0.0311416494913013,0.0192697769314233,0.010040557376098,0.0344182068228096,0.0111219635797255,0.0240763309262738,0.0117484161378678,0.0310756380270262,0.0346600968332052,0.0208796012547484,0.0054221314442103,0.0159508064250308,0.1579292531326805,0.1221539816224432,0.1032998272367063,0.0995559305539913,0.1183766711372055,0.0882152963882844,0.1199135995940557,0.123232695388003,0.1145384128252402,0.1058109854201852,0.1190523428668168,0.1137952188547795,0.0670850092626784,0.0207553706392717,0.0189535443744474,0.0183842619699822,0.0151303581543838,0.0197711588114963,0.0259810918394114,0.0191220761217165,0.0104284416325824,0.0181387959787812,0.0220848018799935,0.0167556642486596,218171.03
100,2024-10-01 15:20:00,Advert,Advert,0.7734728266261632,0.6187783,0.7734728,0.3093891,150000000.0,599045960.0,5.0,1.0,0.0395723035600321,0.0244864827239606,0.0083094044911233,0.0383182219802785,0.0163619649313506,0.0303159609086052,0.0158882757733732,0.0363327420384807,0.0333944076396375,0.0204168965306978,0.0152403306915909,0.0235024997950095,0.1683816478909002,0.1302386246627887,0.1178324983109561,0.0951283462486321,0.1062893030075722,0.0962601477978298,0.1206441294646456,0.122208037723553,0.1371245443297677,0.1243075046635203,0.1299877831835244,0.1258736049079658,0.0690345014168456,0.0213585222623065,0.021931428308521,0.019594276076211,0.0219158795310465,0.0254574791076028,0.0193692784980761,0.0205623034441067,0.0169159039240057,0.0185519061230714,0.0196084517075734,0.0199352947556428,218171.03
106,2024-10-01 15:50:00,Advert,Advert,0.7734728266261632,0.6187783,0.7734728,0.3093891,150000000.0,599045960.0,5.0,1.0,0.0472386683475971,0.0292302628943899,0.013388858149039,0.0429020899206626,0.0187579356872694,0.0317399786341317,0.0195909958265871,0.0394792049020839,0.0407759468727964,0.0311745082682762,0.0226808946209979,0.017639727257098,0.1780864390089677,0.1377450166222955,0.1153324827540897,0.1040152757910615,0.1272135512905319,0.1053335798434384,0.1360095585104824,0.136249032724934,0.1365268401355826,0.121890476276561,0.1393723427327363,0.1516883720381396,0.0699392646739652,0.0216384461521398,0.0139933859865853,0.0241337506791924,0.0210026622163767,0.0200056198672143,0.0185915683801579,0.0215535645533014,0.0130812699092721,0.0252484697376225,0.0220400799596045,0.0189559019755604,218171.03
119,2024-10-01 16:55:00,Advert,Advert,0.3624773836196258,0.3624774,0.3624774,0.2899819,42000000.0,60845711.0,4.0,1.0,0.0559514099813578,0.0202811216163766,0.0145449448201016,0.0241484213742267,0.0099115583469736,0.0220071751208556,0.0228879089979464,0.0224092024521198,0.0207751949481641,0.0214723546986972,0.020762157229494,0.0155873052568812,0.1955398611208542,0.0708787804554483,0.0587461592325438,0.0549104146968875,0.065948559050647,0.045920299542907,0.0612479547776068,0.0631808018463789,0.0698476676736102,0.0703349117395911,0.0702151688817847,0.0704048895381126,0.0681858200161838,0.019772653641351,0.0192810538651007,0.0250716776262039,0.0214267698618668,0.0229038293504423,0.0143695155242922,0.0180029872466346,0.013566535049069,0.0195174035408798,0.0177340450548332,0.0210786852150123,46453.71
125,2024-10-01 17:25:00,Advert,Advert,0.3624773836196258,0.3624774,0.3624774,0.2899819,42000000.0,60845711.0,4.0,1.0,0.0547978139561007,0.0198629691284911,0.0149591361479422,0.0201026567855055,0.0100078205663989,0.0206328984750109,0.0222291577850011,0.0211830615361605,0.0254407362209828,0.023050427644143,0.0195036839346292,0.012638429632611,0.2015321209774859,0.0730508392284045,0.0679668727876642,0.0646628338346585,0.0736153212896031,0.0454074407987849,0.0771800959103711,0.0780128453589188,0.0739243291379673,0.0719833833191304,0.0679227201705475,0.0837690883823641,0.0657446538508301,0.019064759638506,0.0155534259039397,0.023260526369854,0.0216408407478903,0.0195558999264075,0.0193442145067411,0.0242249308617534,0.0208161901448495,0.0206786810839866,0.018237552373238,0.0241582682612979,46453.71
131,2024-10-01 17:55:00,Advert,Advert,0.3624773836196258,0.3624774,0.3624774,0.2899819,42000000.0,60845711.0,4.0,1.0,0.0504164226642072,0.0182748138046229,0.0172985100605451,0.0183631470714936,0.0122111238336355,0.0192418707400261,0.0232197521032647,0.0174837081880224,0.0184119147811646,0.0259876298362406,0.0246257945868003,0.0185955615018079,0.2060076296100222,0.0746731099612038,0.0677979204478611,0.0628526310010598,0.0693270091789925,0.0531207884769436,0.0765851864214268,0.074372995104637,0.0748025672513787,0.0592983693122505,0.0739964217079734,0.0786478639774357,0.0624081056791852,0.0180972210602509,0.0167167156494506,0.0122743086356407,0.0224468274267951,0.0180533658133748,0.0129770470239417,0.0173987382710866,0.0164049414826558,0.01490872347688,0.0173376971103412,0.0228984678383319,46453.71
137,2024-10-01 18:25:00,Advert,Advert,0.3624773836196258,0.3624774,0.3624774,0.2899819,42000000.0,60845711.0,4.0,1.5,0.0435750019074306,0.0157949533964005,0.0088488813427753,0.0224028031563289,0.008088864246473,0.017933368104845,0.0191491373844864,0.0147025372069854,0.0160786962609168,0.0257758404933596,0.0190826786737486,0.0148469197817661,0.2088561465523908,0.0757056329763296,0.0700336164220818,0.0502472910576023,0.0639551505459378,0.066627286375733,0.0814883764760201,0.0738441642645232,0.0916492871432752,0.0709714711766396,0.0640451394576066,0.0702800887090312,0.0583224521567677,0.0169124554890786,0.0211469079626035,0.0110985187202482,0.0186348317850984,0.0168100859130239,0.0125135378724864,0.0213949276898086,0.0141650740315109,0.012025984544317,0.0209727844862835,0.0228881126649302,69680.57
144,2024-10-01 19:00:00,Advert,Advert,0.7507435513483165,0.4504461,0.7507436,0.6005948,30000000.0,34017028.0,4.0,1.5,0.0339657169439074,0.015299724731087,0.0094476302469827,0.0152163703194833,0.0119149149944522,0.0186380125412073,0.0217553778850364,0.0139865296595598,0.0148892244936042,0.0272805176174166,0.0158236948611485,0.0170187844946586,0.2100307948920358,0.1576792750681086,0.1461733949706441,0.1093128422346139,0.1640570254615339,0.1232278165792546,0.1631184630834342,0.1753498172350597,0.1648428381687172,0.1329663111274416,0.1532159382754678,0.1638762499442259,0.052838844587965,0.0317347352975399,0.0315857879236023,0.0316654037796413,0.0336157211162952,0.0285146344287339,0.0200181153967809,0.0289617924019843,0.0207576713674859,0.0238246054238586,0.0306864698227199,0.0317948403294086,46807.66
150,2024-10-01 19:30:00,Advert,Advert,0.7507435513483165,0.4504461,0.7507436,0.6005948,30000000.0,34017028.0,4.0,1.5,0.0256386682592104,0.0115488381265551,0.0122382263448207,0.0072055270744398,0.0082528744186885,0.013582720490507,0.0194287481121231,0.0088403204270668,0.012745472040229,0.02370042009714,0.0178101864320401,0.0162685207261849,0.2091671346092552,0.1570308876382368,0.1473395077061068,0.1243028347546788,0.1539131893566481,0.1088553090348447,0.1553536426484428,0.1649756534494448,0.1538856462905534,0.1378570606154529,0.1577276322723098,0.1403853271822596,0.0477359911318785,0.0286699880466523,0.0288782109166004,0.0245752563004447,0.0297236694358058,0.0299991236922943,0.0185878221375272,0.0257071304472709,0.0228333446705158,0.0281607586153476,0.0411004853471409,0.0308919596922146,46807.66
156,2024-10-01 20:00:00,Advert,Advert,0.7507435513483165,0.4504461,0.7507436,0.6005948,30000000.0,34017028.0,4.0,1.5,0.0181805381720675,0.0081893525155089,0.0050385277334468,0.0024890603964437,0.0079684823073089,0.010048900507327,0.0127680174764573,0.0096589725995384,0.0093037166269631,0.021596189359381,0.0113024244941115,0.0148754521512189,0.2065977888078695,0.1551019677216597,0.1424172374232706,0.1146250324333282,0.1402700620348101,0.0948906386202308,0.1587309099344981,0.1372989883566958,0.163391248948295,0.1321034465502141,0.1584561313997317,0.1372299703567678,0.0424574070472092,0.0254996978940372,0.0266159729579003,0.0188916381873222,0.0249106546658109,0.0226110715957654,0.0150456143063821,0.0251344421562244,0.0209993723920132,0.0214392061169574,0.0303458398530708,0.0274846337891376,46807.66
162,2024-10-01 20:30:00,Advert,Advert,0.7507435513483165,0.4504461,0.7507436,0.6005948,30000000.0,34017028.0,4.0,1.5,0.0121108493424736,0.0054552848540048,0.0080547166346351,0.0077979445224562,0.001064405849332,0.0063296180664048,0.0075435735682103,0.0067023766027286,0.0081287400059351,0.0151883466822868,0.0095655614063721,0.0127244477128627,0.2023868064947742,0.1519405997003901,0.1518518001675544,0.1199487910716898,0.1579122378386177,0.1056786015757924,0.1697587605015216,0.1352544546656198,0.1664406035289995,0.1221723827701834,0.1594884138701938,0.1347035063511268,0.0371772029417918,0.0223284347653848,0.0149811986350754,0.0159607625901706,0.0240470884726469,0.0209940815357382,0.0138006978052538,0.0185648905821476,0.0177368995361674,0.0220725519457258,0.0284080496837377,0.0295714784843716,46807.66
169,2024-10-01 21:05:00,Advert,Advert,0.6927670075897313,0.5542136,0.692767,0.5542136,30000000.0,29116320.0,4.0,1.5,0.0069667602403821,0.003861073273159,0.0,0.007523967075551,0.0027549640950189,0.0019547075178822,0.0052606500612553,0.0,0.0018194078441547,0.0119230424101218,0.0060750715333073,0.0125602084451336,0.1955398611208544,0.1354635629691109,0.1251873156786503,0.1138982521866626,0.1442378195932762,0.1060180001375599,0.1386014218639968,0.1489181096630709,0.1313174257952213,0.1014046757301012,0.1254254389612551,0.1177196499927566,0.0312187152863487,0.0173018365862223,0.014106531812025,0.0145676505660835,0.014381723645007,0.0130568402406914,0.0084092416783698,0.0174032518812184,0.0093877579444415,0.0123777958925512,0.0211829052514115,0.0207947713376473,44602.34
175,2024-10-01 21:35:00,Advert,Advert,0.6927670075897313,0.5542136,0.692767,0.5542136,30000000.0,29116320.0,4.0,1.5,0.0040531065447733,0.0022462867693624,0.0020569952619612,0.0017606620239712,0.0,0.0,0.0021891004627686,0.0,0.0036925188424077,0.0027702005232122,0.0053871143599027,0.0080197972916787,0.1881761516176445,0.1303622280277007,0.1139417312624137,0.1094166789511634,0.1500870090114509,0.0964210855688492,0.1329674887767485,0.1197109395154186,0.1309380035965988,0.111873859206573,0.1261896913021117,0.1278999236707372,0.0264269929799663,0.0146461989166018,0.011234348674438,0.0117697821701831,0.0127504750574251,0.0128847164379673,0.0087125194115226,0.0116151355599136,0.0089626481194157,0.008944576600333,0.02095132733824,0.0158129560812754,44602.34
181,2024-10-01 22:05:00,Advert,Advert,0.6927670075897313,0.5542136,0.692767,0.5542136,30000000.0,29116320.0,4.0,1.0,0.0022151430161269,0.0012276623854825,6.3922430273453e-05,0.0069722099907624,0.0,0.0070707277776321,0.0008526117829925,0.0,0.0015741412748714,0.0102352333091873,0.0,0.0053213957660654,0.1796158596645975,0.1244319402522642,0.1147703133892881,0.1063468097678241,0.1291427277883938,0.1004189700460521,0.1128855615816544,0.1180543017403272,0.1212643412481788,0.108639718765074,0.1198248417306207,0.1185937112070211,0.0220247772885449,0.0122064311102827,0.0112363267033178,0.0066235553525934,0.0093276624706238,0.0116663898714829,0.003783071956228,0.0126296074655737,0.0103860929371324,0.0112514943972616,0.0167052708859418,0.0100028894665454,29734.9
187,2024-10-01 22:35:00,Advert,Advert,0.6927670075897313,0.5542136,0.692767,0.5542136,30000000.0,29116320.0,4.0,1.0,0.001137292345585,0.0006303028850991,0.0047963902448783,0.0,0.0,0.0,0.0003839581162635,0.0,0.00256534466207,0.0046815966820109,0.0034802359903719,0.0,0.1700570035613176,0.1178098801861633,0.1043309175416287,0.0805700899663532,0.1254014199962366,0.0959471610717368,0.1065124271163598,0.1130049857982438,0.122651400941184,0.0931516699218622,0.1335106991817334,0.1008374626477642,0.01807279126815,0.0100161867107699,0.0062263782032182,0.0057145958936435,0.005620257904948,0.0080520368641621,0.0027979431419291,0.0056086735752824,0.0091432696388128,0.0127864277626097,0.0114478775485385,0.0150605858631296,29734.9
194,2024-10-01 23:10:00,Advert,Advert,0.951032688193961,0.7608262,0.7608262,0.5706196,40000000.0,118133252.0,3.0,1.0,0.0004828155745464,0.0003673387388829,0.0015648675025034,0.0009087073953629,0.0,0.0024738320856216,0.0022410442054437,0.0,0.0,0.0051812342822879,0.0,0.0043091317810821,0.1579292531326839,0.120156713529778,0.1127396113876054,0.0933431920876386,0.1317255463148833,0.0853688083591446,0.1296798799896002,0.1028146271804053,0.1249514283964381,0.0788155488937136,0.1322289635795798,0.0984738563728356,0.0140717668954026,0.0080296259971479,0.0030605754385731,0.0016913819966613,0.0060840449273278,0.0029092476450007,0.002230382483308,0.0095178935053946,0.0040455442939173,0.0063162101359451,0.0119108341961068,0.0085454080317834,83253.3
200,2024-10-01 23:40:00,Advert,Advert,0.951032688193961,0.7608262,0.7608262,0.5706196,40000000.0,118133252.0,3.0,1.0,0.0002164915278839,0.0001647124264921,0.0001536213244243,0.0,0.0005069313376984,0.0,0.0012820193189039,0.0001860769294485,0.0005453637145428,0.0054558929526666,0.0012952545884682,0.0056942670392898,0.1469532721372068,0.1118058996177169,0.0971000104996405,0.103644497133806,0.1191411321176384,0.0996314201134807,0.1136340206257324,0.1108033071678213,0.1184000592374241,0.1010121562448874,0.1151443754221585,0.0973298054871376,0.0111695574932712,0.0063735684289874,0.0017823067094092,8.141095072166648e-05,0.00493614675633,0.0032781748783824,0.0024837276772068,0.0050690114506567,0.0086876361838982,0.0073731374231627,0.0152542886955881,0.0092518633619353,83253.3
209,2024-10-02 07:25:00,Advert,Advert,0.4870731856484175,0.1948293,0.4870732,0.4870732,5037000.0,14483352.0,6.0,1.0,0.0320905161759815,0.0062521728032051,0.0057479598958147,0.0097302663457407,0.0037623158468407,0.0052686222689484,0.0105464150367135,0.0085491972231948,0.0070010160568779,0.0034341737825811,0.0122696962439014,0.0116265790533275,0.0392840404277306,0.0191342032800641,0.0123204484161326,0.0155021775645022,0.0176866973087963,0.0156079218270475,0.0281635053742827,0.0118019070066637,0.0189676644715095,0.0088584145131824,0.0433428819772651,0.0224928346004306,0.0070436288795151,0.0034307628579578,0.0080834202096575,0.0032876192375216,0.005955850643075,0.0037558690746354,0.0,0.0022140618027571,0.0051332759221845,0.0,0.0,0.0,6911.47
