ID,Date-Time,Channel,Action,Movie Title,Viewerships
2024-10-01 15:30:00_Own Channel_Sell Adslot,2024-10-01 15:30:00,Own Channel,Sell Adslot,,149450
2024-10-01 16:00:00_Own Channel_Show Movie,2024-10-01 16:00:00,Own Channel,Show Movie,The Da Vinci Code,
2024-10-01 16:00:00_Own Channel_Sell Adslot,2024-10-01 16:00:00,Own Channel,Sell Adslot,,154565
2024-10-01 16:30:00_Own Channel_Advertise Movie,2024-10-01 16:30:00,Own Channel,Advertise Movie,Men in Black 3,
2024-10-01 16:30:00_Own Channel_Show Movie,2024-10-01 16:30:00,Own Channel,Show Movie,The Da Vinci Code,
2024-10-01 17:00:00_Own Channel_Advertise Movie,2024-10-01 17:00:00,Own Channel,Advertise Movie,The Matrix Reloaded,
2024-10-01 17:00:00_Own Channel_Show Movie,2024-10-01 17:00:00,Own Channel,Show Movie,The Da Vinci Code,
2024-10-01 17:30:00_Own Channel_Advertise Movie,2024-10-01 17:30:00,Own Channel,Advertise Movie,Kung Fu Panda,
2024-10-01 17:30:00_Own Channel_Show Movie,2024-10-01 17:30:00,Own Channel,Show Movie,The Da Vinci Code,
2024-10-01 18:00:00_Own Channel_Show Movie,2024-10-01 18:00:00,Own Channel,Show Movie,Kung Fu Panda,
2024-10-01 18:00:00_Own Channel_Advertise Movie,2024-10-01 18:00:00,Own Channel,Advertise Movie,The Matrix Reloaded,
2024-10-01 18:30:00_Own Channel_Show Movie,2024-10-01 18:30:00,Own Channel,Show Movie,Kung Fu Panda,
2024-10-01 18:30:00_Own Channel_Advertise Movie,2024-10-01 18:30:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-01 19:00:00_Own Channel_Show Movie,2024-10-01 19:00:00,Own Channel,Show Movie,Kung Fu Panda,
2024-10-01 19:00:00_Own Channel_Sell Adslot,2024-10-01 19:00:00,Own Channel,Sell Adslot,,301958
2024-10-01 19:30:00_Own Channel_Show Movie,2024-10-01 19:30:00,Own Channel,Show Movie,Kung Fu Panda,
2024-10-01 19:30:00_Own Channel_Sell Adslot,2024-10-01 19:30:00,Own Channel,Sell Adslot,,296466
2024-10-01 20:00:00_Own Channel_Show Movie,2024-10-01 20:00:00,Own Channel,Show Movie,Thor: The Dark World,
2024-10-01 20:00:00_Own Channel_Advertise Movie,2024-10-01 20:00:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-01 20:30:00_Own Channel_Show Movie,2024-10-01 20:30:00,Own Channel,Show Movie,Thor: The Dark World,
2024-10-01 20:30:00_Own Channel_Advertise Movie,2024-10-01 20:30:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-01 21:00:00_Own Channel_Show Movie,2024-10-01 21:00:00,Own Channel,Show Movie,Thor: The Dark World,
2024-10-01 21:00:00_Own Channel_Advertise Movie,2024-10-01 21:00:00,Own Channel,Advertise Movie,World War Z,
2024-10-01 21:30:00_Own Channel_Show Movie,2024-10-01 21:30:00,Own Channel,Show Movie,Thor: The Dark World,
2024-10-01 21:30:00_Own Channel_Advertise Movie,2024-10-01 21:30:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-01 22:00:00_Own Channel_Show Movie,2024-10-01 22:00:00,Own Channel,Show Movie,Men in Black 3,
2024-10-01 22:00:00_Own Channel_Sell Adslot,2024-10-01 22:00:00,Own Channel,Sell Adslot,,217504
2024-10-01 22:30:00_Own Channel_Show Movie,2024-10-01 22:30:00,Own Channel,Show Movie,Men in Black 3,
2024-10-01 22:30:00_Own Channel_Sell Adslot,2024-10-01 22:30:00,Own Channel,Sell Adslot,,212365
2024-10-01 23:00:00_Own Channel_Show Movie,2024-10-01 23:00:00,Own Channel,Show Movie,Men in Black 3,
2024-10-01 23:00:00_Own Channel_Sell Adslot,2024-10-01 23:00:00,Own Channel,Sell Adslot,,207179
2024-10-01 23:30:00_Own Channel_Show Movie,2024-10-01 23:30:00,Own Channel,Show Movie,Men in Black 3,
2024-10-01 23:30:00_Own Channel_Sell Adslot,2024-10-01 23:30:00,Own Channel,Sell Adslot,,202396
2024-10-02 07:00:00_Own Channel_Advertise Movie,2024-10-02 07:00:00,Own Channel,Advertise Movie,The Matrix Reloaded,
2024-10-02 07:00:00_Own Channel_Show Movie,2024-10-02 07:00:00,Own Channel,Show Movie,Madagascar: Escape 2 Africa,
2024-10-02 07:30:00_Own Channel_Advertise Movie,2024-10-02 07:30:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 07:30:00_Own Channel_Show Movie,2024-10-02 07:30:00,Own Channel,Show Movie,Madagascar: Escape 2 Africa,
2024-10-02 08:00:00_Own Channel_Advertise Movie,2024-10-02 08:00:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 08:00:00_Own Channel_Show Movie,2024-10-02 08:00:00,Own Channel,Show Movie,Madagascar: Escape 2 Africa,
2024-10-02 08:30:00_Own Channel_Advertise Movie,2024-10-02 08:30:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 08:30:00_Own Channel_Show Movie,2024-10-02 08:30:00,Own Channel,Show Movie,Dawn of the Planet of the Apes,
2024-10-02 09:00:00_Own Channel_Show Movie,2024-10-02 09:00:00,Own Channel,Show Movie,Dawn of the Planet of the Apes,
2024-10-02 09:00:00_Own Channel_Advertise Movie,2024-10-02 09:00:00,Own Channel,Advertise Movie,The Matrix Reloaded,
2024-10-02 09:30:00_Own Channel_Show Movie,2024-10-02 09:30:00,Own Channel,Show Movie,Dawn of the Planet of the Apes,
2024-10-02 09:30:00_Own Channel_Advertise Movie,2024-10-02 09:30:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-02 10:00:00_Own Channel_Advertise Movie,2024-10-02 10:00:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 10:00:00_Own Channel_Show Movie,2024-10-02 10:00:00,Own Channel,Show Movie,Dawn of the Planet of the Apes,
2024-10-02 10:30:00_Own Channel_Advertise Movie,2024-10-02 10:30:00,Own Channel,Advertise Movie,World War Z,
2024-10-02 10:30:00_Own Channel_Show Movie,2024-10-02 10:30:00,Own Channel,Show Movie,Dawn of the Planet of the Apes,
2024-10-02 11:00:00_Own Channel_Show Movie,2024-10-02 11:00:00,Own Channel,Show Movie,Alice in Wonderland,
2024-10-02 11:00:00_Own Channel_Advertise Movie,2024-10-02 11:00:00,Own Channel,Advertise Movie,The Matrix Reloaded,
2024-10-02 11:30:00_Own Channel_Show Movie,2024-10-02 11:30:00,Own Channel,Show Movie,Alice in Wonderland,
2024-10-02 11:30:00_Own Channel_Advertise Movie,2024-10-02 11:30:00,Own Channel,Advertise Movie,The Matrix Reloaded,
2024-10-02 12:00:00_Own Channel_Show Movie,2024-10-02 12:00:00,Own Channel,Show Movie,Alice in Wonderland,
2024-10-02 12:00:00_Own Channel_Advertise Movie,2024-10-02 12:00:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-02 12:30:00_Own Channel_Show Movie,2024-10-02 12:30:00,Own Channel,Show Movie,Alice in Wonderland,
2024-10-02 12:30:00_Own Channel_Advertise Movie,2024-10-02 12:30:00,Own Channel,Advertise Movie,The Matrix Reloaded,
2024-10-02 13:00:00_Own Channel_Show Movie,2024-10-02 13:00:00,Own Channel,Show Movie,World War Z,
2024-10-02 13:00:00_Own Channel_Advertise Movie,2024-10-02 13:00:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 13:30:00_Own Channel_Show Movie,2024-10-02 13:30:00,Own Channel,Show Movie,World War Z,
2024-10-02 13:30:00_Own Channel_Advertise Movie,2024-10-02 13:30:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-02 14:00:00_Own Channel_Show Movie,2024-10-02 14:00:00,Own Channel,Show Movie,World War Z,
2024-10-02 14:00:00_Own Channel_Advertise Movie,2024-10-02 14:00:00,Own Channel,Advertise Movie,The Matrix Reloaded,
2024-10-02 14:30:00_Own Channel_Show Movie,2024-10-02 14:30:00,Own Channel,Show Movie,World War Z,
2024-10-02 14:30:00_Own Channel_Advertise Movie,2024-10-02 14:30:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 15:00:00_Own Channel_Show Movie,2024-10-02 15:00:00,Own Channel,Show Movie,World War Z,
2024-10-02 15:00:00_Own Channel_Advertise Movie,2024-10-02 15:00:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 15:30:00_Own Channel_Show Movie,2024-10-02 15:30:00,Own Channel,Show Movie,The Matrix Reloaded,
2024-10-02 15:30:00_Own Channel_Advertise Movie,2024-10-02 15:30:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-02 16:00:00_Own Channel_Advertise Movie,2024-10-02 16:00:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 16:00:00_Own Channel_Show Movie,2024-10-02 16:00:00,Own Channel,Show Movie,The Matrix Reloaded,
2024-10-02 16:30:00_Own Channel_Advertise Movie,2024-10-02 16:30:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 16:30:00_Own Channel_Show Movie,2024-10-02 16:30:00,Own Channel,Show Movie,The Matrix Reloaded,
2024-10-02 17:00:00_Own Channel_Show Movie,2024-10-02 17:00:00,Own Channel,Show Movie,The Matrix Reloaded,
2024-10-02 17:00:00_Own Channel_Advertise Movie,2024-10-02 17:00:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-02 17:30:00_Own Channel_Show Movie,2024-10-02 17:30:00,Own Channel,Show Movie,The Matrix Reloaded,
2024-10-02 17:30:00_Own Channel_Sell Adslot,2024-10-02 17:30:00,Own Channel,Sell Adslot,,453175
2024-10-02 18:00:00_Own Channel_Advertise Movie,2024-10-02 18:00:00,Own Channel,Advertise Movie,Rogue One: A Star Wars Story,
2024-10-02 18:00:00_Own Channel_Show Movie,2024-10-02 18:00:00,Own Channel,Show Movie,The Secret Life of Pets,
2024-10-02 18:30:00_Own Channel_Show Movie,2024-10-02 18:30:00,Own Channel,Show Movie,The Secret Life of Pets,
2024-10-02 18:30:00_Own Channel_Advertise Movie,2024-10-02 18:30:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-02 19:00:00_Own Channel_Show Movie,2024-10-02 19:00:00,Own Channel,Show Movie,The Secret Life of Pets,
2024-10-02 19:00:00_Own Channel_Advertise Movie,2024-10-02 19:00:00,Own Channel,Advertise Movie,Quantum of Solace,
2024-10-02 19:30:00_Own Channel_Show Movie,2024-10-02 19:30:00,Own Channel,Show Movie,Rogue One: A Star Wars Story,
2024-10-02 19:30:00_Own Channel_Sell Adslot,2024-10-02 19:30:00,Own Channel,Sell Adslot,,496687
2024-10-02 20:00:00_Own Channel_Show Movie,2024-10-02 20:00:00,Own Channel,Show Movie,Rogue One: A Star Wars Story,
2024-10-02 20:00:00_Own Channel_Sell Adslot,2024-10-02 20:00:00,Own Channel,Sell Adslot,,492686
2024-10-02 20:30:00_Own Channel_Show Movie,2024-10-02 20:30:00,Own Channel,Show Movie,Rogue One: A Star Wars Story,
2024-10-02 20:30:00_Own Channel_Sell Adslot,2024-10-02 20:30:00,Own Channel,Sell Adslot,,488397
2024-10-02 21:00:00_Own Channel_Show Movie,2024-10-02 21:00:00,Own Channel,Show Movie,Rogue One: A Star Wars Story,
2024-10-02 21:00:00_Own Channel_Sell Adslot,2024-10-02 21:00:00,Own Channel,Sell Adslot,,483972
2024-10-02 21:30:00_Own Channel_Show Movie,2024-10-02 21:30:00,Own Channel,Show Movie,Rogue One: A Star Wars Story,
2024-10-02 21:30:00_Own Channel_Sell Adslot,2024-10-02 21:30:00,Own Channel,Sell Adslot,,479476
2024-10-02 22:00:00_Own Channel_Show Movie,2024-10-02 22:00:00,Own Channel,Show Movie,Quantum of Solace,
2024-10-02 22:00:00_Own Channel_Sell Adslot,2024-10-02 22:00:00,Own Channel,Sell Adslot,,655311
2024-10-02 22:30:00_Own Channel_Show Movie,2024-10-02 22:30:00,Own Channel,Show Movie,Quantum of Solace,
2024-10-02 22:30:00_Own Channel_Sell Adslot,2024-10-02 22:30:00,Own Channel,Sell Adslot,,650280
2024-10-02 23:00:00_Own Channel_Show Movie,2024-10-02 23:00:00,Own Channel,Show Movie,Quantum of Solace,
2024-10-02 23:00:00_Own Channel_Sell Adslot,2024-10-02 23:00:00,Own Channel,Sell Adslot,,645203
2024-10-02 23:30:00_Own Channel_Show Movie,2024-10-02 23:30:00,Own Channel,Show Movie,Quantum of Solace,
2024-10-02 23:30:00_Own Channel_Sell Adslot,2024-10-02 23:30:00,Own Channel,Sell Adslot,,640520
