ID,Date-Time,Channel,Action,Movie Title,Viewerships
2024-10-05 17:30:00_Own Channel_Advertise Movie,2024-10-05 17:30:00,Own Channel,Advertise Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 18:00:00_Own Channel_Show Movie,2024-10-05 18:00:00,Own Channel,Show Movie,The Little Mermaid,
2024-10-05 18:00:00_Own Channel_Advertise Movie,2024-10-05 18:00:00,Own Channel,Advertise Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 18:30:00_Own Channel_Show Movie,2024-10-05 18:30:00,Own Channel,Show Movie,Fast X,
2024-10-05 18:30:00_Own Channel_Sell Adslot,2024-10-05 18:30:00,Own Channel,Sell Adslot,,413130
2024-10-05 19:00:00_Own Channel_Show Movie,2024-10-05 19:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 19:00:00_Own Channel_Sell Adslot,2024-10-05 19:00:00,Own Channel,Sell Adslot,,409764
2024-10-05 19:30:00_Own Channel_Show Movie,2024-10-05 19:30:00,Own Channel,Show Movie,Fast X,
2024-10-05 19:30:00_Own Channel_Sell Adslot,2024-10-05 19:30:00,Own Channel,Sell Adslot,,405098
2024-10-05 20:00:00_Own Channel_Show Movie,2024-10-05 20:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 20:00:00_Own Channel_Sell Adslot,2024-10-05 20:00:00,Own Channel,Sell Adslot,,399543
2024-10-05 20:30:00_Own Channel_Show Movie,2024-10-05 20:30:00,Own Channel,Show Movie,Fast X,
2024-10-05 20:30:00_Own Channel_Sell Adslot,2024-10-05 20:30:00,Own Channel,Sell Adslot,,393420
2024-10-05 21:00:00_Own Channel_Show Movie,2024-10-05 21:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 21:00:00_Own Channel_Sell Adslot,2024-10-05 21:00:00,Own Channel,Sell Adslot,,386939
2024-10-05 21:30:00_Own Channel_Show Movie,2024-10-05 21:30:00,Own Channel,Show Movie,Iron Man 2,
2024-10-05 21:30:00_Own Channel_Sell Adslot,2024-10-05 21:30:00,Own Channel,Sell Adslot,,237147
2024-10-05 22:00:00_Own Channel_Show Movie,2024-10-05 22:00:00,Own Channel,Show Movie,Iron Man 2,
2024-10-05 22:00:00_Own Channel_Sell Adslot,2024-10-05 22:00:00,Own Channel,Sell Adslot,,230646
2024-10-05 22:30:00_Own Channel_Show Movie,2024-10-05 22:30:00,Own Channel,Show Movie,Iron Man 2,
2024-10-05 22:30:00_Own Channel_Sell Adslot,2024-10-05 22:30:00,Own Channel,Sell Adslot,,224038
2024-10-05 23:00:00_Own Channel_Show Movie,2024-10-05 23:00:00,Own Channel,Show Movie,Iron Man 2,
2024-10-05 23:00:00_Own Channel_Sell Adslot,2024-10-05 23:00:00,Own Channel,Sell Adslot,,217312
2024-10-05 23:30:00_Own Channel_Show Movie,2024-10-05 23:30:00,Own Channel,Show Movie,Iron Man 2,
2024-10-05 23:30:00_Own Channel_Sell Adslot,2024-10-05 23:30:00,Own Channel,Sell Adslot,,211060
2024-10-06 07:00:00_Own Channel_Show Movie,2024-10-06 07:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 07:00:00_Own Channel_Sell Adslot,2024-10-06 07:00:00,Own Channel,Sell Adslot,,1000000
2024-10-06 07:30:00_Own Channel_Show Movie,2024-10-06 07:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 07:30:00_Own Channel_Sell Adslot,2024-10-06 07:30:00,Own Channel,Sell Adslot,,1000000
2024-10-06 08:00:00_Own Channel_Show Movie,2024-10-06 08:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 08:00:00_Own Channel_Sell Adslot,2024-10-06 08:00:00,Own Channel,Sell Adslot,,1000000
2024-10-06 08:30:00_Own Channel_Show Movie,2024-10-06 08:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 08:30:00_Own Channel_Sell Adslot,2024-10-06 08:30:00,Own Channel,Sell Adslot,,999042
2024-10-06 09:00:00_Own Channel_Show Movie,2024-10-06 09:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 09:00:00_Own Channel_Sell Adslot,2024-10-06 09:00:00,Own Channel,Sell Adslot,,997170
2024-10-06 09:30:00_Own Channel_Show Movie,2024-10-06 09:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 09:30:00_Own Channel_Sell Adslot,2024-10-06 09:30:00,Own Channel,Sell Adslot,,998114
2024-10-06 10:00:00_Own Channel_Show Movie,2024-10-06 10:00:00,Own Channel,Show Movie,Doctor Strange,
2024-10-06 10:00:00_Own Channel_Sell Adslot,2024-10-06 10:00:00,Own Channel,Sell Adslot,,35125
2024-10-06 10:30:00_Own Channel_Show Movie,2024-10-06 10:30:00,Own Channel,Show Movie,Doctor Strange,
2024-10-06 10:30:00_Own Channel_Sell Adslot,2024-10-06 10:30:00,Own Channel,Sell Adslot,,39475
2024-10-06 11:00:00_Own Channel_Show Movie,2024-10-06 11:00:00,Own Channel,Show Movie,Doctor Strange,
2024-10-06 11:00:00_Own Channel_Sell Adslot,2024-10-06 11:00:00,Own Channel,Sell Adslot,,44740
2024-10-06 11:30:00_Own Channel_Show Movie,2024-10-06 11:30:00,Own Channel,Show Movie,Doctor Strange,
2024-10-06 11:30:00_Own Channel_Sell Adslot,2024-10-06 11:30:00,Own Channel,Sell Adslot,,50741
2024-10-06 12:00:00_Own Channel_Show Movie,2024-10-06 12:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 12:00:00_Own Channel_Sell Adslot,2024-10-06 12:00:00,Own Channel,Sell Adslot,,60153
2024-10-06 12:30:00_Own Channel_Show Movie,2024-10-06 12:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 12:30:00_Own Channel_Sell Adslot,2024-10-06 12:30:00,Own Channel,Sell Adslot,,67800
2024-10-06 13:00:00_Own Channel_Show Movie,2024-10-06 13:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 13:00:00_Own Channel_Advertise Movie,2024-10-06 13:00:00,Own Channel,Advertise Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-06 13:30:00_Own Channel_Show Movie,2024-10-06 13:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 13:30:00_Own Channel_Advertise Movie,2024-10-06 13:30:00,Own Channel,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 14:00:00_Own Channel_Show Movie,2024-10-06 14:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 14:00:00_Own Channel_Advertise Movie,2024-10-06 14:00:00,Own Channel,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 14:30:00_Own Channel_Advertise Movie,2024-10-06 14:30:00,Own Channel,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-06 14:30:00_Own Channel_Show Movie,2024-10-06 14:30:00,Own Channel,Show Movie,Frozen II,
2024-10-06 15:00:00_Own Channel_Advertise Movie,2024-10-06 15:00:00,Own Channel,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-06 15:00:00_Own Channel_Show Movie,2024-10-06 15:00:00,Own Channel,Show Movie,Frozen II,
2024-10-06 15:30:00_Own Channel_Advertise Movie,2024-10-06 15:30:00,Own Channel,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-06 15:30:00_Own Channel_Show Movie,2024-10-06 15:30:00,Own Channel,Show Movie,Frozen II,
2024-10-06 16:00:00_Own Channel_Advertise Movie,2024-10-06 16:00:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 16:00:00_Own Channel_Show Movie,2024-10-06 16:00:00,Own Channel,Show Movie,Frozen II,
2024-10-06 16:30:00_Own Channel_Advertise Movie,2024-10-06 16:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 16:30:00_Own Channel_Show Movie,2024-10-06 16:30:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 17:00:00_Own Channel_Show Movie,2024-10-06 17:00:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 17:00:00_Own Channel_Sell Adslot,2024-10-06 17:00:00,Own Channel,Sell Adslot,,211338
2024-10-06 17:30:00_Own Channel_Show Movie,2024-10-06 17:30:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 17:30:00_Own Channel_Sell Adslot,2024-10-06 17:30:00,Own Channel,Sell Adslot,,214330
2024-10-06 18:00:00_Own Channel_Show Movie,2024-10-06 18:00:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 18:00:00_Own Channel_Sell Adslot,2024-10-06 18:00:00,Own Channel,Sell Adslot,,214749
2024-10-06 18:30:00_Own Channel_Show Movie,2024-10-06 18:30:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 18:30:00_Own Channel_Sell Adslot,2024-10-06 18:30:00,Own Channel,Sell Adslot,,212849
2024-10-06 19:00:00_Own Channel_Show Movie,2024-10-06 19:00:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 19:00:00_Own Channel_Sell Adslot,2024-10-06 19:00:00,Own Channel,Sell Adslot,,351843
2024-10-06 19:30:00_Own Channel_Show Movie,2024-10-06 19:30:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 19:30:00_Own Channel_Sell Adslot,2024-10-06 19:30:00,Own Channel,Sell Adslot,,345764
2024-10-06 20:00:00_Own Channel_Show Movie,2024-10-06 20:00:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 20:00:00_Own Channel_Sell Adslot,2024-10-06 20:00:00,Own Channel,Sell Adslot,,338975
2024-10-06 20:30:00_Own Channel_Show Movie,2024-10-06 20:30:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 20:30:00_Own Channel_Sell Adslot,2024-10-06 20:30:00,Own Channel,Sell Adslot,,331916
2024-10-06 21:00:00_Own Channel_Show Movie,2024-10-06 21:00:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 21:00:00_Own Channel_Sell Adslot,2024-10-06 21:00:00,Own Channel,Sell Adslot,,324843
2024-10-06 21:30:00_Own Channel_Show Movie,2024-10-06 21:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 21:30:00_Own Channel_Advertise Movie,2024-10-06 21:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 22:00:00_Own Channel_Show Movie,2024-10-06 22:00:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 22:00:00_Own Channel_Sell Adslot,2024-10-06 22:00:00,Own Channel,Sell Adslot,,173246
2024-10-06 22:30:00_Own Channel_Show Movie,2024-10-06 22:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 22:30:00_Own Channel_Sell Adslot,2024-10-06 22:30:00,Own Channel,Sell Adslot,,166525
2024-10-06 23:00:00_Own Channel_Show Movie,2024-10-06 23:00:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 23:00:00_Own Channel_Sell Adslot,2024-10-06 23:00:00,Own Channel,Sell Adslot,,159810
2024-10-06 23:30:00_Own Channel_Show Movie,2024-10-06 23:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 23:30:00_Own Channel_Advertise Movie,2024-10-06 23:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 07:00:00_Own Channel_Show Movie,2024-10-07 07:00:00,Own Channel,Show Movie,Minions: The Rise of Gru,
2024-10-07 07:00:00_Own Channel_Sell Adslot,2024-10-07 07:00:00,Own Channel,Sell Adslot,,34581
2024-10-07 07:30:00_Own Channel_Advertise Movie,2024-10-07 07:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 07:30:00_Own Channel_Show Movie,2024-10-07 07:30:00,Own Channel,Show Movie,Minions: The Rise of Gru,
2024-10-07 08:00:00_Own Channel_Advertise Movie,2024-10-07 08:00:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 08:00:00_Own Channel_Show Movie,2024-10-07 08:00:00,Own Channel,Show Movie,Minions: The Rise of Gru,
2024-10-07 08:30:00_Own Channel_Advertise Movie,2024-10-07 08:30:00,Own Channel,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-07 08:30:00_Own Channel_Show Movie,2024-10-07 08:30:00,Own Channel,Show Movie,Cars 2,
2024-10-07 09:00:00_Own Channel_Advertise Movie,2024-10-07 09:00:00,Own Channel,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-07 09:00:00_Own Channel_Show Movie,2024-10-07 09:00:00,Own Channel,Show Movie,Cars 2,
2024-10-07 09:30:00_Own Channel_Advertise Movie,2024-10-07 09:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 09:30:00_Own Channel_Show Movie,2024-10-07 09:30:00,Own Channel,Show Movie,Cars 2,
2024-10-07 10:00:00_Own Channel_Advertise Movie,2024-10-07 10:00:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 10:00:00_Own Channel_Show Movie,2024-10-07 10:00:00,Own Channel,Show Movie,Cars 2,
2024-10-07 10:30:00_Own Channel_Advertise Movie,2024-10-07 10:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 10:30:00_Own Channel_Show Movie,2024-10-07 10:30:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 11:00:00_Own Channel_Show Movie,2024-10-07 11:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 11:00:00_Own Channel_Advertise Movie,2024-10-07 11:00:00,Own Channel,Advertise Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-07 11:30:00_Own Channel_Show Movie,2024-10-07 11:30:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 11:30:00_Own Channel_Advertise Movie,2024-10-07 11:30:00,Own Channel,Advertise Movie,The Meg,
2024-10-07 12:00:00_Own Channel_Show Movie,2024-10-07 12:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 12:00:00_Own Channel_Advertise Movie,2024-10-07 12:00:00,Own Channel,Advertise Movie,The Meg,
2024-10-07 12:30:00_Own Channel_Show Movie,2024-10-07 12:30:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 12:30:00_Own Channel_Advertise Movie,2024-10-07 12:30:00,Own Channel,Advertise Movie,The Meg,
2024-10-07 13:00:00_Own Channel_Show Movie,2024-10-07 13:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 13:00:00_Own Channel_Advertise Movie,2024-10-07 13:00:00,Own Channel,Advertise Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-07 13:30:00_Own Channel_Show Movie,2024-10-07 13:30:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 13:30:00_Own Channel_Advertise Movie,2024-10-07 13:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 14:00:00_Own Channel_Show Movie,2024-10-07 14:00:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-07 14:00:00_Own Channel_Sell Adslot,2024-10-07 14:00:00,Own Channel,Sell Adslot,,330972
2024-10-07 14:30:00_Own Channel_Show Movie,2024-10-07 14:30:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-07 14:30:00_Own Channel_Sell Adslot,2024-10-07 14:30:00,Own Channel,Sell Adslot,,341416
2024-10-07 15:00:00_Own Channel_Advertise Movie,2024-10-07 15:00:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 15:00:00_Own Channel_Show Movie,2024-10-07 15:00:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-07 15:30:00_Own Channel_Show Movie,2024-10-07 15:30:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-07 15:30:00_Own Channel_Sell Adslot,2024-10-07 15:30:00,Own Channel,Sell Adslot,,362018
2024-10-07 16:00:00_Own Channel_Show Movie,2024-10-07 16:00:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-07 16:00:00_Own Channel_Advertise Movie,2024-10-07 16:00:00,Own Channel,Advertise Movie,The Meg,
2024-10-07 16:30:00_Own Channel_Advertise Movie,2024-10-07 16:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 16:30:00_Own Channel_Show Movie,2024-10-07 16:30:00,Own Channel,Show Movie,The Meg,
2024-10-07 17:00:00_Own Channel_Show Movie,2024-10-07 17:00:00,Own Channel,Show Movie,The Meg,
2024-10-07 17:00:00_Own Channel_Sell Adslot,2024-10-07 17:00:00,Own Channel,Sell Adslot,,478103
2024-10-07 17:30:00_Own Channel_Show Movie,2024-10-07 17:30:00,Own Channel,Show Movie,The Meg,
2024-10-07 17:30:00_Own Channel_Sell Adslot,2024-10-07 17:30:00,Own Channel,Sell Adslot,,481128
2024-10-07 18:00:00_Own Channel_Advertise Movie,2024-10-07 18:00:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 18:00:00_Own Channel_Show Movie,2024-10-07 18:00:00,Own Channel,Show Movie,The Meg,
2024-10-07 18:30:00_Own Channel_Show Movie,2024-10-07 18:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 18:30:00_Own Channel_Sell Adslot,2024-10-07 18:30:00,Own Channel,Sell Adslot,,402503
2024-10-07 19:00:00_Own Channel_Show Movie,2024-10-07 19:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 19:00:00_Own Channel_Sell Adslot,2024-10-07 19:00:00,Own Channel,Sell Adslot,,399716
2024-10-07 19:30:00_Own Channel_Show Movie,2024-10-07 19:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 19:30:00_Own Channel_Sell Adslot,2024-10-07 19:30:00,Own Channel,Sell Adslot,,395705
2024-10-07 20:00:00_Own Channel_Show Movie,2024-10-07 20:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 20:00:00_Own Channel_Sell Adslot,2024-10-07 20:00:00,Own Channel,Sell Adslot,,390854
2024-10-07 20:30:00_Own Channel_Show Movie,2024-10-07 20:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 20:30:00_Own Channel_Sell Adslot,2024-10-07 20:30:00,Own Channel,Sell Adslot,,385456
2024-10-07 21:00:00_Own Channel_Show Movie,2024-10-07 21:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 21:00:00_Own Channel_Sell Adslot,2024-10-07 21:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 21:30:00_Own Channel_Show Movie,2024-10-07 21:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 21:30:00_Own Channel_Sell Adslot,2024-10-07 21:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 22:00:00_Own Channel_Show Movie,2024-10-07 22:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 22:00:00_Own Channel_Sell Adslot,2024-10-07 22:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 22:30:00_Own Channel_Show Movie,2024-10-07 22:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 22:30:00_Own Channel_Sell Adslot,2024-10-07 22:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 23:00:00_Own Channel_Show Movie,2024-10-07 23:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 23:00:00_Own Channel_Sell Adslot,2024-10-07 23:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 23:30:00_Own Channel_Show Movie,2024-10-07 23:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 23:30:00_Own Channel_Sell Adslot,2024-10-07 23:30:00,Own Channel,Sell Adslot,,1000000
2024-10-05 12:40:00_Channel 1_Advertise Movie,2024-10-05 12:40:00,Channel 1,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-05 13:10:00_Channel 1_Advertise Movie,2024-10-05 13:10:00,Channel 1,Advertise Movie,Fast X,
2024-10-05 13:40:00_Channel 1_Advertise Movie,2024-10-05 13:40:00,Channel 1,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-05 14:10:00_Channel 1_Advertise Movie,2024-10-05 14:10:00,Channel 1,Advertise Movie,Fast X,
2024-10-05 16:15:00_Channel 1_Advertise Movie,2024-10-05 16:15:00,Channel 1,Advertise Movie,Frozen II,
2024-10-05 16:50:00_Channel 1_Advertise Movie,2024-10-05 16:50:00,Channel 1,Advertise Movie,Cars 2,
2024-10-06 14:05:00_Channel 1_Advertise Movie,2024-10-06 14:05:00,Channel 1,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-06 14:35:00_Channel 1_Advertise Movie,2024-10-06 14:35:00,Channel 1,Advertise Movie,The Meg,
2024-10-06 16:40:00_Channel 1_Advertise Movie,2024-10-06 16:40:00,Channel 1,Advertise Movie,Cars 2,
2024-10-05 10:50:00_Channel 2_Advertise Movie,2024-10-05 10:50:00,Channel 2,Advertise Movie,Iron Man 2,
2024-10-05 11:20:00_Channel 2_Advertise Movie,2024-10-05 11:20:00,Channel 2,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-05 11:50:00_Channel 2_Advertise Movie,2024-10-05 11:50:00,Channel 2,Advertise Movie,Iron Man 2,
