ID,Date-Time,Channel,Action,Movie Title,Viewerships
2024-10-05 15:30:00_Own Channel_Show Movie,2024-10-05 15:30:00,Own Channel,Show Movie,Pirates of the Caribbean: Dead Man's Chest,
2024-10-05 16:00:00_Own Channel_Advertise Movie,2024-10-05 16:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 16:00:00_Own Channel_Show Movie,2024-10-05 16:00:00,Own Channel,Show Movie,Pirates of the Caribbean: Dead Man's Chest,
2024-10-05 16:30:00_Own Channel_Show Movie,2024-10-05 16:30:00,Own Channel,Show Movie,Pirates of the Caribbean: Dead Man's Chest,
2024-10-05 16:30:00_Own Channel_Sell Adslot,2024-10-05 16:30:00,Own Channel,Sell Adslot,,139728
2024-10-05 17:00:00_Own Channel_Show Movie,2024-10-05 17:00:00,Own Channel,Show Movie,Pirates of the Caribbean: Dead Man's Chest,
2024-10-05 17:30:00_Own Channel_Advertise Movie,2024-10-05 17:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 17:30:00_Own Channel_Show Movie,2024-10-05 17:30:00,Own Channel,Show Movie,Pirates of the Caribbean: Dead Man's Chest,
2024-10-05 18:00:00_Own Channel_Show Movie,2024-10-05 18:00:00,Own Channel,Show Movie,Doctor Strange,
2024-10-05 18:00:00_Own Channel_Sell Adslot,2024-10-05 18:00:00,Own Channel,Sell Adslot,,148602
2024-10-05 18:30:00_Own Channel_Show Movie,2024-10-05 18:30:00,Own Channel,Show Movie,Doctor Strange,
2024-10-05 18:30:00_Own Channel_Advertise Movie,2024-10-05 18:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 19:00:00_Own Channel_Show Movie,2024-10-05 19:00:00,Own Channel,Show Movie,Doctor Strange,
2024-10-05 19:00:00_Own Channel_Advertise Movie,2024-10-05 19:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 19:30:00_Own Channel_Show Movie,2024-10-05 19:30:00,Own Channel,Show Movie,Doctor Strange,
2024-10-05 19:30:00_Own Channel_Advertise Movie,2024-10-05 19:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 20:00:00_Own Channel_Advertise Movie,2024-10-05 20:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 20:00:00_Own Channel_Show Movie,2024-10-05 20:00:00,Own Channel,Show Movie,Shrek 2,
2024-10-05 20:30:00_Own Channel_Advertise Movie,2024-10-05 20:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 20:30:00_Own Channel_Show Movie,2024-10-05 20:30:00,Own Channel,Show Movie,Shrek 2,
2024-10-05 21:00:00_Own Channel_Advertise Movie,2024-10-05 21:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 21:00:00_Own Channel_Show Movie,2024-10-05 21:00:00,Own Channel,Show Movie,Shrek 2,
2024-10-05 21:30:00_Own Channel_Advertise Movie,2024-10-05 21:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 21:30:00_Own Channel_Show Movie,2024-10-05 21:30:00,Own Channel,Show Movie,Shrek 2,
2024-10-05 22:00:00_Own Channel_Advertise Movie,2024-10-05 22:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 22:00:00_Own Channel_Show Movie,2024-10-05 22:00:00,Own Channel,Show Movie,Cars 2,
2024-10-05 22:30:00_Own Channel_Show Movie,2024-10-05 22:30:00,Own Channel,Show Movie,Cars 2,
2024-10-05 22:30:00_Own Channel_Sell Adslot,2024-10-05 22:30:00,Own Channel,Sell Adslot,,63315
2024-10-05 23:00:00_Own Channel_Advertise Movie,2024-10-05 23:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 23:00:00_Own Channel_Show Movie,2024-10-05 23:00:00,Own Channel,Show Movie,Cars 2,
2024-10-05 23:30:00_Own Channel_Advertise Movie,2024-10-05 23:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 23:30:00_Own Channel_Show Movie,2024-10-05 23:30:00,Own Channel,Show Movie,Cars 2,
2024-10-06 07:00:00_Own Channel_Show Movie,2024-10-06 07:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-06 07:00:00_Own Channel_Sell Adslot,2024-10-06 07:00:00,Own Channel,Sell Adslot,,1000000
2024-10-06 07:30:00_Own Channel_Show Movie,2024-10-06 07:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-06 07:30:00_Own Channel_Sell Adslot,2024-10-06 07:30:00,Own Channel,Sell Adslot,,1000000
2024-10-06 08:00:00_Own Channel_Show Movie,2024-10-06 08:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-06 08:00:00_Own Channel_Sell Adslot,2024-10-06 08:00:00,Own Channel,Sell Adslot,,1000000
2024-10-06 08:30:00_Own Channel_Show Movie,2024-10-06 08:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-06 08:30:00_Own Channel_Sell Adslot,2024-10-06 08:30:00,Own Channel,Sell Adslot,,1000000
2024-10-06 09:00:00_Own Channel_Show Movie,2024-10-06 09:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-06 09:00:00_Own Channel_Sell Adslot,2024-10-06 09:00:00,Own Channel,Sell Adslot,,1000000
2024-10-06 09:30:00_Own Channel_Show Movie,2024-10-06 09:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-06 09:30:00_Own Channel_Sell Adslot,2024-10-06 09:30:00,Own Channel,Sell Adslot,,1000000
2024-10-06 10:00:00_Own Channel_Show Movie,2024-10-06 10:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-06 10:00:00_Own Channel_Sell Adslot,2024-10-06 10:00:00,Own Channel,Sell Adslot,,1000000
2024-10-06 10:30:00_Own Channel_Show Movie,2024-10-06 10:30:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 11:00:00_Own Channel_Show Movie,2024-10-06 11:00:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 11:30:00_Own Channel_Show Movie,2024-10-06 11:30:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 11:30:00_Own Channel_Sell Adslot,2024-10-06 11:30:00,Own Channel,Sell Adslot,,54471
2024-10-06 12:00:00_Own Channel_Show Movie,2024-10-06 12:00:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 12:00:00_Own Channel_Sell Adslot,2024-10-06 12:00:00,Own Channel,Sell Adslot,,61730
2024-10-06 12:30:00_Own Channel_Show Movie,2024-10-06 12:30:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 12:30:00_Own Channel_Sell Adslot,2024-10-06 12:30:00,Own Channel,Sell Adslot,,69724
2024-10-06 13:00:00_Own Channel_Advertise Movie,2024-10-06 13:00:00,Own Channel,Advertise Movie,Captain America: Civil War,
2024-10-06 13:00:00_Own Channel_Show Movie,2024-10-06 13:00:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-06 13:30:00_Own Channel_Advertise Movie,2024-10-06 13:30:00,Own Channel,Advertise Movie,Captain America: Civil War,
2024-10-06 13:30:00_Own Channel_Show Movie,2024-10-06 13:30:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-06 14:00:00_Own Channel_Show Movie,2024-10-06 14:00:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-06 14:00:00_Own Channel_Sell Adslot,2024-10-06 14:00:00,Own Channel,Sell Adslot,,163400
2024-10-06 14:30:00_Own Channel_Show Movie,2024-10-06 14:30:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-06 14:30:00_Own Channel_Sell Adslot,2024-10-06 14:30:00,Own Channel,Sell Adslot,,172761
2024-10-06 15:00:00_Own Channel_Show Movie,2024-10-06 15:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-06 15:00:00_Own Channel_Advertise Movie,2024-10-06 15:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 15:30:00_Own Channel_Show Movie,2024-10-06 15:30:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-06 15:30:00_Own Channel_Sell Adslot,2024-10-06 15:30:00,Own Channel,Sell Adslot,,745858
2024-10-06 16:00:00_Own Channel_Show Movie,2024-10-06 16:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-06 16:00:00_Own Channel_Advertise Movie,2024-10-06 16:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 16:30:00_Own Channel_Show Movie,2024-10-06 16:30:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-06 16:30:00_Own Channel_Sell Adslot,2024-10-06 16:30:00,Own Channel,Sell Adslot,,763819
2024-10-06 17:00:00_Own Channel_Show Movie,2024-10-06 17:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-06 17:30:00_Own Channel_Show Movie,2024-10-06 17:30:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-06 17:30:00_Own Channel_Advertise Movie,2024-10-06 17:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 18:00:00_Own Channel_Show Movie,2024-10-06 18:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-06 18:00:00_Own Channel_Sell Adslot,2024-10-06 18:00:00,Own Channel,Sell Adslot,,772353
2024-10-06 18:30:00_Own Channel_Show Movie,2024-10-06 18:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 18:30:00_Own Channel_Sell Adslot,2024-10-06 18:30:00,Own Channel,Sell Adslot,,149301
2024-10-06 19:00:00_Own Channel_Show Movie,2024-10-06 19:00:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 19:00:00_Own Channel_Sell Adslot,2024-10-06 19:00:00,Own Channel,Sell Adslot,,144626
2024-10-06 19:30:00_Own Channel_Show Movie,2024-10-06 19:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 19:30:00_Own Channel_Sell Adslot,2024-10-06 19:30:00,Own Channel,Sell Adslot,,138676
2024-10-06 20:00:00_Own Channel_Show Movie,2024-10-06 20:00:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 20:00:00_Own Channel_Sell Adslot,2024-10-06 20:00:00,Own Channel,Sell Adslot,,132031
2024-10-06 20:30:00_Own Channel_Show Movie,2024-10-06 20:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 20:30:00_Own Channel_Sell Adslot,2024-10-06 20:30:00,Own Channel,Sell Adslot,,125123
2024-10-06 21:00:00_Own Channel_Show Movie,2024-10-06 21:00:00,Own Channel,Show Movie,Captain America: Civil War,
2024-10-06 21:00:00_Own Channel_Advertise Movie,2024-10-06 21:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 21:30:00_Own Channel_Show Movie,2024-10-06 21:30:00,Own Channel,Show Movie,Captain America: Civil War,
2024-10-06 21:30:00_Own Channel_Advertise Movie,2024-10-06 21:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 22:00:00_Own Channel_Show Movie,2024-10-06 22:00:00,Own Channel,Show Movie,Captain America: Civil War,
2024-10-06 22:00:00_Own Channel_Advertise Movie,2024-10-06 22:00:00,Own Channel,Advertise Movie,The Flash,
2024-10-06 22:30:00_Own Channel_Show Movie,2024-10-06 22:30:00,Own Channel,Show Movie,Captain America: Civil War,
2024-10-06 22:30:00_Own Channel_Sell Adslot,2024-10-06 22:30:00,Own Channel,Sell Adslot,,247269
2024-10-06 23:00:00_Own Channel_Show Movie,2024-10-06 23:00:00,Own Channel,Show Movie,Captain America: Civil War,
2024-10-06 23:00:00_Own Channel_Advertise Movie,2024-10-06 23:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 23:30:00_Own Channel_Show Movie,2024-10-06 23:30:00,Own Channel,Show Movie,Captain America: Civil War,
2024-10-06 23:30:00_Own Channel_Advertise Movie,2024-10-06 23:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 07:00:00_Own Channel_Show Movie,2024-10-07 07:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 07:00:00_Own Channel_Advertise Movie,2024-10-07 07:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 07:30:00_Own Channel_Show Movie,2024-10-07 07:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 07:30:00_Own Channel_Sell Adslot,2024-10-07 07:30:00,Own Channel,Sell Adslot,,74947
2024-10-07 08:00:00_Own Channel_Show Movie,2024-10-07 08:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 08:00:00_Own Channel_Sell Adslot,2024-10-07 08:00:00,Own Channel,Sell Adslot,,73032
2024-10-07 08:30:00_Own Channel_Show Movie,2024-10-07 08:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 08:30:00_Own Channel_Sell Adslot,2024-10-07 08:30:00,Own Channel,Sell Adslot,,70863
2024-10-07 09:00:00_Own Channel_Show Movie,2024-10-07 09:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 09:00:00_Own Channel_Sell Adslot,2024-10-07 09:00:00,Own Channel,Sell Adslot,,70305
2024-10-07 09:30:00_Own Channel_Show Movie,2024-10-07 09:30:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 09:30:00_Own Channel_Sell Adslot,2024-10-07 09:30:00,Own Channel,Sell Adslot,,603388
2024-10-07 10:00:00_Own Channel_Advertise Movie,2024-10-07 10:00:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 10:00:00_Own Channel_Show Movie,2024-10-07 10:00:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 10:30:00_Own Channel_Show Movie,2024-10-07 10:30:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 10:30:00_Own Channel_Sell Adslot,2024-10-07 10:30:00,Own Channel,Sell Adslot,,609854
2024-10-07 11:00:00_Own Channel_Show Movie,2024-10-07 11:00:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 11:00:00_Own Channel_Sell Adslot,2024-10-07 11:00:00,Own Channel,Sell Adslot,,614648
2024-10-07 11:30:00_Own Channel_Show Movie,2024-10-07 11:30:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 11:30:00_Own Channel_Sell Adslot,2024-10-07 11:30:00,Own Channel,Sell Adslot,,620138
2024-10-07 12:30:00_Own Channel_Show Movie,2024-10-07 12:30:00,Own Channel,Show Movie,Fast X,
2024-10-07 12:30:00_Own Channel_Sell Adslot,2024-10-07 12:30:00,Own Channel,Sell Adslot,,185060
2024-10-07 13:00:00_Own Channel_Show Movie,2024-10-07 13:00:00,Own Channel,Show Movie,Fast X,
2024-10-07 13:00:00_Own Channel_Sell Adslot,2024-10-07 13:00:00,Own Channel,Sell Adslot,,193946
2024-10-07 13:30:00_Own Channel_Show Movie,2024-10-07 13:30:00,Own Channel,Show Movie,Fast X,
2024-10-07 13:30:00_Own Channel_Sell Adslot,2024-10-07 13:30:00,Own Channel,Sell Adslot,,203373
2024-10-07 14:00:00_Own Channel_Show Movie,2024-10-07 14:00:00,Own Channel,Show Movie,Fast X,
2024-10-07 14:00:00_Own Channel_Sell Adslot,2024-10-07 14:00:00,Own Channel,Sell Adslot,,213237
2024-10-07 14:30:00_Own Channel_Sell Adslot,2024-10-07 14:30:00,Own Channel,Sell Adslot,,223349
2024-10-07 15:00:00_Own Channel_Show Movie,2024-10-07 15:00:00,Own Channel,Show Movie,Fast X,
2024-10-07 15:00:00_Own Channel_Sell Adslot,2024-10-07 15:00:00,Own Channel,Sell Adslot,,233405
2024-10-07 15:30:00_Own Channel_Advertise Movie,2024-10-07 15:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 16:00:00_Own Channel_Advertise Movie,2024-10-07 16:00:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 16:00:00_Own Channel_Show Movie,2024-10-07 16:00:00,Own Channel,Show Movie,The Flash,
2024-10-07 16:30:00_Own Channel_Advertise Movie,2024-10-07 16:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 16:30:00_Own Channel_Show Movie,2024-10-07 16:30:00,Own Channel,Show Movie,The Flash,
2024-10-07 17:00:00_Own Channel_Advertise Movie,2024-10-07 17:00:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 17:00:00_Own Channel_Show Movie,2024-10-07 17:00:00,Own Channel,Show Movie,The Flash,
2024-10-07 17:30:00_Own Channel_Advertise Movie,2024-10-07 17:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 18:00:00_Own Channel_Advertise Movie,2024-10-07 18:00:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 18:00:00_Own Channel_Show Movie,2024-10-07 18:00:00,Own Channel,Show Movie,The Flash,
2024-10-07 18:30:00_Own Channel_Show Movie,2024-10-07 18:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 18:30:00_Own Channel_Sell Adslot,2024-10-07 18:30:00,Own Channel,Sell Adslot,,175274
2024-10-07 19:00:00_Own Channel_Show Movie,2024-10-07 19:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 19:00:00_Own Channel_Sell Adslot,2024-10-07 19:00:00,Own Channel,Sell Adslot,,172486
2024-10-07 19:30:00_Own Channel_Show Movie,2024-10-07 19:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 19:30:00_Own Channel_Sell Adslot,2024-10-07 19:30:00,Own Channel,Sell Adslot,,168476
2024-10-07 20:00:00_Own Channel_Sell Adslot,2024-10-07 20:00:00,Own Channel,Sell Adslot,,163625
2024-10-07 20:30:00_Own Channel_Show Movie,2024-10-07 20:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 20:30:00_Own Channel_Advertise Movie,2024-10-07 20:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 21:00:00_Own Channel_Show Movie,2024-10-07 21:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 21:00:00_Own Channel_Sell Adslot,2024-10-07 21:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 21:30:00_Own Channel_Show Movie,2024-10-07 21:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 21:30:00_Own Channel_Sell Adslot,2024-10-07 21:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 22:00:00_Own Channel_Show Movie,2024-10-07 22:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 22:00:00_Own Channel_Sell Adslot,2024-10-07 22:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 22:30:00_Own Channel_Show Movie,2024-10-07 22:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 22:30:00_Own Channel_Sell Adslot,2024-10-07 22:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 23:00:00_Own Channel_Show Movie,2024-10-07 23:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 23:00:00_Own Channel_Sell Adslot,2024-10-07 23:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 23:30:00_Own Channel_Show Movie,2024-10-07 23:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-07 23:30:00_Own Channel_Sell Adslot,2024-10-07 23:30:00,Own Channel,Sell Adslot,,1000000
2024-10-05 10:00:00_Channel 1_Advertise Movie,2024-10-05 10:00:00,Channel 1,Advertise Movie,Fast X,
2024-10-05 11:05:00_Channel 1_Advertise Movie,2024-10-05 11:05:00,Channel 1,Advertise Movie,Fast X,
2024-10-05 11:35:00_Channel 1_Advertise Movie,2024-10-05 11:35:00,Channel 1,Advertise Movie,Fast X,
2024-10-05 16:15:00_Channel 1_Advertise Movie,2024-10-05 16:15:00,Channel 1,Advertise Movie,Shrek Forever After,
2024-10-05 17:50:00_Channel 1_Advertise Movie,2024-10-05 17:50:00,Channel 1,Advertise Movie,Shrek 2,
2024-10-06 13:35:00_Channel 1_Advertise Movie,2024-10-06 13:35:00,Channel 1,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-06 14:35:00_Channel 1_Advertise Movie,2024-10-06 14:35:00,Channel 1,Advertise Movie,Captain America: Civil War,
2024-10-05 11:20:00_Channel 2_Advertise Movie,2024-10-05 11:20:00,Channel 2,Advertise Movie,Shrek Forever After,
2024-10-05 11:50:00_Channel 2_Advertise Movie,2024-10-05 11:50:00,Channel 2,Advertise Movie,Captain America: Civil War,
2024-10-05 12:20:00_Channel 2_Advertise Movie,2024-10-05 12:20:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 14:55:00_Channel 2_Advertise Movie,2024-10-05 14:55:00,Channel 2,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-05 15:30:00_Channel 2_Advertise Movie,2024-10-05 15:30:00,Channel 2,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-05 16:30:00_Channel 2_Advertise Movie,2024-10-05 16:30:00,Channel 2,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-05 17:00:00_Channel 2_Advertise Movie,2024-10-05 17:00:00,Channel 2,Advertise Movie,Pirates of the Caribbean: At World's End,
