ID,Date-Time,Channel,Action,Movie Title,Viewerships
2024-10-05 12:00:00_Own Channel_Advertise Movie,2024-10-05 12:00:00,Own Channel,Advertise Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-05 12:00:00_Own Channel_Show Movie,2024-10-05 12:00:00,Own Channel,Show Movie,Barbie,
2024-10-05 12:30:00_Own Channel_Advertise Movie,2024-10-05 12:30:00,Own Channel,Advertise Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-05 12:30:00_Own Channel_Show Movie,2024-10-05 12:30:00,Own Channel,Show Movie,Barbie,
2024-10-05 13:00:00_Own Channel_Show Movie,2024-10-05 13:00:00,Own Channel,Show Movie,Barbie,
2024-10-05 13:00:00_Own Channel_Advertise Movie,2024-10-05 13:00:00,Own Channel,Advertise Movie,The Flash,
2024-10-05 13:30:00_Own Channel_Advertise Movie,2024-10-05 13:30:00,Own Channel,Advertise Movie,Star Wars: The Rise of Skywalker,
2024-10-05 13:30:00_Own Channel_Show Movie,2024-10-05 13:30:00,Own Channel,Show Movie,The Flash,
2024-10-05 14:00:00_Own Channel_Advertise Movie,2024-10-05 14:00:00,Own Channel,Advertise Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-05 14:00:00_Own Channel_Show Movie,2024-10-05 14:00:00,Own Channel,Show Movie,The Flash,
2024-10-05 14:30:00_Own Channel_Advertise Movie,2024-10-05 14:30:00,Own Channel,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-05 14:30:00_Own Channel_Show Movie,2024-10-05 14:30:00,Own Channel,Show Movie,The Flash,
2024-10-05 15:00:00_Own Channel_Advertise Movie,2024-10-05 15:00:00,Own Channel,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-05 15:00:00_Own Channel_Show Movie,2024-10-05 15:00:00,Own Channel,Show Movie,The Flash,
2024-10-05 15:30:00_Own Channel_Advertise Movie,2024-10-05 15:30:00,Own Channel,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-05 15:30:00_Own Channel_Show Movie,2024-10-05 15:30:00,Own Channel,Show Movie,The Flash,
2024-10-05 16:00:00_Own Channel_Advertise Movie,2024-10-05 16:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-05 16:00:00_Own Channel_Show Movie,2024-10-05 16:00:00,Own Channel,Show Movie,The Flash,
2024-10-05 16:30:00_Own Channel_Advertise Movie,2024-10-05 16:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-05 17:00:00_Own Channel_Advertise Movie,2024-10-05 17:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-05 17:30:00_Own Channel_Advertise Movie,2024-10-05 17:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-05 17:30:00_Own Channel_Show Movie,2024-10-05 17:30:00,Own Channel,Show Movie,The Meg,
2024-10-05 18:00:00_Own Channel_Advertise Movie,2024-10-05 18:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-05 18:00:00_Own Channel_Show Movie,2024-10-05 18:00:00,Own Channel,Show Movie,The Meg,
2024-10-05 18:30:00_Own Channel_Advertise Movie,2024-10-05 18:30:00,Own Channel,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-05 18:30:00_Own Channel_Show Movie,2024-10-05 18:30:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-05 19:00:00_Own Channel_Advertise Movie,2024-10-05 19:00:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-05 19:00:00_Own Channel_Show Movie,2024-10-05 19:00:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-05 19:30:00_Own Channel_Advertise Movie,2024-10-05 19:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 19:30:00_Own Channel_Show Movie,2024-10-05 19:30:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-05 20:00:00_Own Channel_Show Movie,2024-10-05 20:00:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-05 20:00:00_Own Channel_Sell Adslot,2024-10-05 20:00:00,Own Channel,Sell Adslot,,335266
2024-10-05 20:30:00_Own Channel_Advertise Movie,2024-10-05 20:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-05 20:30:00_Own Channel_Show Movie,2024-10-05 20:30:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-05 21:00:00_Own Channel_Advertise Movie,2024-10-05 21:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 21:00:00_Own Channel_Show Movie,2024-10-05 21:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 21:30:00_Own Channel_Advertise Movie,2024-10-05 21:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 21:30:00_Own Channel_Show Movie,2024-10-05 21:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 22:00:00_Own Channel_Show Movie,2024-10-05 22:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 22:00:00_Own Channel_Sell Adslot,2024-10-05 22:00:00,Own Channel,Sell Adslot,,112992
2024-10-05 22:30:00_Own Channel_Advertise Movie,2024-10-05 22:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 22:30:00_Own Channel_Show Movie,2024-10-05 22:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 23:00:00_Own Channel_Advertise Movie,2024-10-05 23:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 23:00:00_Own Channel_Show Movie,2024-10-05 23:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 23:30:00_Own Channel_Advertise Movie,2024-10-05 23:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 23:30:00_Own Channel_Show Movie,2024-10-05 23:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 07:00:00_Own Channel_Show Movie,2024-10-06 07:00:00,Own Channel,Show Movie,Minions: The Rise of Gru,
2024-10-06 07:00:00_Own Channel_Sell Adslot,2024-10-06 07:00:00,Own Channel,Sell Adslot,,44488
2024-10-06 07:30:00_Own Channel_Show Movie,2024-10-06 07:30:00,Own Channel,Show Movie,Minions: The Rise of Gru,
2024-10-06 07:30:00_Own Channel_Sell Adslot,2024-10-06 07:30:00,Own Channel,Sell Adslot,,44030
2024-10-06 08:00:00_Own Channel_Show Movie,2024-10-06 08:00:00,Own Channel,Show Movie,Minions: The Rise of Gru,
2024-10-06 08:00:00_Own Channel_Sell Adslot,2024-10-06 08:00:00,Own Channel,Sell Adslot,,41062
2024-10-06 08:30:00_Own Channel_Show Movie,2024-10-06 08:30:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 08:30:00_Own Channel_Sell Adslot,2024-10-06 08:30:00,Own Channel,Sell Adslot,,196034
2024-10-06 09:00:00_Own Channel_Show Movie,2024-10-06 09:00:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 09:30:00_Own Channel_Show Movie,2024-10-06 09:30:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 09:30:00_Own Channel_Sell Adslot,2024-10-06 09:30:00,Own Channel,Sell Adslot,,196543
2024-10-06 10:00:00_Own Channel_Show Movie,2024-10-06 10:00:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 10:00:00_Own Channel_Sell Adslot,2024-10-06 10:00:00,Own Channel,Sell Adslot,,199949
2024-10-06 10:30:00_Own Channel_Show Movie,2024-10-06 10:30:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 10:30:00_Own Channel_Sell Adslot,2024-10-06 10:30:00,Own Channel,Sell Adslot,,204674
2024-10-06 11:00:00_Own Channel_Show Movie,2024-10-06 11:00:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 11:00:00_Own Channel_Advertise Movie,2024-10-06 11:00:00,Own Channel,Advertise Movie,Fast X,
2024-10-06 11:30:00_Own Channel_Show Movie,2024-10-06 11:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 11:30:00_Own Channel_Sell Adslot,2024-10-06 11:30:00,Own Channel,Sell Adslot,,129554
2024-10-06 12:00:00_Own Channel_Show Movie,2024-10-06 12:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 12:00:00_Own Channel_Sell Adslot,2024-10-06 12:00:00,Own Channel,Sell Adslot,,136554
2024-10-06 12:30:00_Own Channel_Show Movie,2024-10-06 12:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 12:30:00_Own Channel_Advertise Movie,2024-10-06 12:30:00,Own Channel,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 13:00:00_Own Channel_Show Movie,2024-10-06 13:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 13:00:00_Own Channel_Sell Adslot,2024-10-06 13:00:00,Own Channel,Sell Adslot,,152490
2024-10-06 13:30:00_Own Channel_Show Movie,2024-10-06 13:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-06 13:30:00_Own Channel_Sell Adslot,2024-10-06 13:30:00,Own Channel,Sell Adslot,,161402
2024-10-06 14:00:00_Own Channel_Show Movie,2024-10-06 14:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 14:00:00_Own Channel_Sell Adslot,2024-10-06 14:00:00,Own Channel,Sell Adslot,,358435
2024-10-06 14:30:00_Own Channel_Show Movie,2024-10-06 14:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 14:30:00_Own Channel_Sell Adslot,2024-10-06 14:30:00,Own Channel,Sell Adslot,,369693
2024-10-06 15:00:00_Own Channel_Show Movie,2024-10-06 15:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 15:00:00_Own Channel_Sell Adslot,2024-10-06 15:00:00,Own Channel,Sell Adslot,,381243
2024-10-06 15:30:00_Own Channel_Show Movie,2024-10-06 15:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 15:30:00_Own Channel_Sell Adslot,2024-10-06 15:30:00,Own Channel,Sell Adslot,,392504
2024-10-06 16:00:00_Own Channel_Show Movie,2024-10-06 16:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 16:00:00_Own Channel_Sell Adslot,2024-10-06 16:00:00,Own Channel,Sell Adslot,,402728
2024-10-06 16:30:00_Own Channel_Show Movie,2024-10-06 16:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 16:30:00_Own Channel_Sell Adslot,2024-10-06 16:30:00,Own Channel,Sell Adslot,,411117
2024-10-06 17:00:00_Own Channel_Show Movie,2024-10-06 17:00:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 17:00:00_Own Channel_Sell Adslot,2024-10-06 17:00:00,Own Channel,Sell Adslot,,582228
2024-10-06 17:30:00_Own Channel_Show Movie,2024-10-06 17:30:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 17:30:00_Own Channel_Sell Adslot,2024-10-06 17:30:00,Own Channel,Sell Adslot,,584727
2024-10-06 18:00:00_Own Channel_Show Movie,2024-10-06 18:00:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 18:00:00_Own Channel_Sell Adslot,2024-10-06 18:00:00,Own Channel,Sell Adslot,,584405
2024-10-06 18:30:00_Own Channel_Show Movie,2024-10-06 18:30:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 18:30:00_Own Channel_Sell Adslot,2024-10-06 18:30:00,Own Channel,Sell Adslot,,581577
2024-10-06 19:00:00_Own Channel_Show Movie,2024-10-06 19:00:00,Own Channel,Show Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 19:30:00_Own Channel_Show Movie,2024-10-06 19:30:00,Own Channel,Show Movie,Shrek 2,
2024-10-06 19:30:00_Own Channel_Sell Adslot,2024-10-06 19:30:00,Own Channel,Sell Adslot,,125149
2024-10-06 20:00:00_Own Channel_Show Movie,2024-10-06 20:00:00,Own Channel,Show Movie,Shrek 2,
2024-10-06 20:00:00_Own Channel_Sell Adslot,2024-10-06 20:00:00,Own Channel,Sell Adslot,,118250
2024-10-06 20:30:00_Own Channel_Show Movie,2024-10-06 20:30:00,Own Channel,Show Movie,Shrek 2,
2024-10-06 20:30:00_Own Channel_Sell Adslot,2024-10-06 20:30:00,Own Channel,Sell Adslot,,111252
2024-10-06 21:00:00_Own Channel_Show Movie,2024-10-06 21:00:00,Own Channel,Show Movie,Shrek 2,
2024-10-06 21:00:00_Own Channel_Sell Adslot,2024-10-06 21:00:00,Own Channel,Sell Adslot,,104415
2024-10-06 21:30:00_Own Channel_Show Movie,2024-10-06 21:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 21:30:00_Own Channel_Sell Adslot,2024-10-06 21:30:00,Own Channel,Sell Adslot,,210629
2024-10-06 22:00:00_Own Channel_Show Movie,2024-10-06 22:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 22:00:00_Own Channel_Sell Adslot,2024-10-06 22:00:00,Own Channel,Sell Adslot,,204370
2024-10-06 22:30:00_Own Channel_Show Movie,2024-10-06 22:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 22:30:00_Own Channel_Sell Adslot,2024-10-06 22:30:00,Own Channel,Sell Adslot,,197897
2024-10-06 23:00:00_Own Channel_Show Movie,2024-10-06 23:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 23:00:00_Own Channel_Sell Adslot,2024-10-06 23:00:00,Own Channel,Sell Adslot,,191234
2024-10-06 23:30:00_Own Channel_Show Movie,2024-10-06 23:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 23:30:00_Own Channel_Sell Adslot,2024-10-06 23:30:00,Own Channel,Sell Adslot,,184999
2024-10-07 07:00:00_Own Channel_Show Movie,2024-10-07 07:00:00,Own Channel,Show Movie,Fast X,
2024-10-07 07:00:00_Own Channel_Sell Adslot,2024-10-07 07:00:00,Own Channel,Sell Adslot,,160577
2024-10-07 07:30:00_Own Channel_Show Movie,2024-10-07 07:30:00,Own Channel,Show Movie,Fast X,
2024-10-07 07:30:00_Own Channel_Sell Adslot,2024-10-07 07:30:00,Own Channel,Sell Adslot,,160452
2024-10-07 08:00:00_Own Channel_Advertise Movie,2024-10-07 08:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 08:00:00_Own Channel_Show Movie,2024-10-07 08:00:00,Own Channel,Show Movie,Fast X,
2024-10-07 08:30:00_Own Channel_Advertise Movie,2024-10-07 08:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 08:30:00_Own Channel_Show Movie,2024-10-07 08:30:00,Own Channel,Show Movie,Fast X,
2024-10-07 09:00:00_Own Channel_Advertise Movie,2024-10-07 09:00:00,Own Channel,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-07 09:00:00_Own Channel_Show Movie,2024-10-07 09:00:00,Own Channel,Show Movie,Fast X,
2024-10-07 09:30:00_Own Channel_Advertise Movie,2024-10-07 09:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 09:30:00_Own Channel_Show Movie,2024-10-07 09:30:00,Own Channel,Show Movie,Fast X,
2024-10-07 10:00:00_Own Channel_Show Movie,2024-10-07 10:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 10:00:00_Own Channel_Sell Adslot,2024-10-07 10:00:00,Own Channel,Sell Adslot,,333826
2024-10-07 10:30:00_Own Channel_Show Movie,2024-10-07 10:30:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 10:30:00_Own Channel_Sell Adslot,2024-10-07 10:30:00,Own Channel,Sell Adslot,,338378
2024-10-07 11:00:00_Own Channel_Advertise Movie,2024-10-07 11:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 11:00:00_Own Channel_Show Movie,2024-10-07 11:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 11:30:00_Own Channel_Sell Adslot,2024-10-07 11:30:00,Own Channel,Sell Adslot,,350166
2024-10-07 12:00:00_Own Channel_Advertise Movie,2024-10-07 12:00:00,Own Channel,Advertise Movie,Doctor Strange,
2024-10-07 12:00:00_Own Channel_Show Movie,2024-10-07 12:00:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 12:30:00_Own Channel_Show Movie,2024-10-07 12:30:00,Own Channel,Show Movie,Pirates of the Caribbean: At World's End,
2024-10-07 12:30:00_Own Channel_Sell Adslot,2024-10-07 12:30:00,Own Channel,Sell Adslot,,364954
2024-10-07 13:00:00_Own Channel_Sell Adslot,2024-10-07 13:00:00,Own Channel,Sell Adslot,,373536
2024-10-07 13:30:00_Own Channel_Advertise Movie,2024-10-07 13:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 13:30:00_Own Channel_Show Movie,2024-10-07 13:30:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-07 14:00:00_Own Channel_Show Movie,2024-10-07 14:00:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-07 14:00:00_Own Channel_Sell Adslot,2024-10-07 14:00:00,Own Channel,Sell Adslot,,81951
2024-10-07 15:00:00_Own Channel_Sell Adslot,2024-10-07 15:00:00,Own Channel,Sell Adslot,,100880
2024-10-07 15:30:00_Own Channel_Show Movie,2024-10-07 15:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 15:30:00_Own Channel_Advertise Movie,2024-10-07 15:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 16:00:00_Own Channel_Show Movie,2024-10-07 16:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 16:00:00_Own Channel_Sell Adslot,2024-10-07 16:00:00,Own Channel,Sell Adslot,,911000
2024-10-07 16:30:00_Own Channel_Show Movie,2024-10-07 16:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 16:30:00_Own Channel_Sell Adslot,2024-10-07 16:30:00,Own Channel,Sell Adslot,,919142
2024-10-07 17:00:00_Own Channel_Advertise Movie,2024-10-07 17:00:00,Own Channel,Advertise Movie,Doctor Strange,
2024-10-07 17:00:00_Own Channel_Show Movie,2024-10-07 17:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 17:30:00_Own Channel_Show Movie,2024-10-07 17:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 17:30:00_Own Channel_Sell Adslot,2024-10-07 17:30:00,Own Channel,Sell Adslot,,927718
2024-10-07 18:00:00_Own Channel_Show Movie,2024-10-07 18:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 18:00:00_Own Channel_Sell Adslot,2024-10-07 18:00:00,Own Channel,Sell Adslot,,927725
2024-10-07 18:30:00_Own Channel_Advertise Movie,2024-10-07 18:30:00,Own Channel,Advertise Movie,Doctor Strange,
2024-10-07 18:30:00_Own Channel_Show Movie,2024-10-07 18:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 19:00:00_Own Channel_Show Movie,2024-10-07 19:00:00,Own Channel,Show Movie,Doctor Strange,
2024-10-07 19:00:00_Own Channel_Advertise Movie,2024-10-07 19:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 19:30:00_Own Channel_Sell Adslot,2024-10-07 19:30:00,Own Channel,Sell Adslot,,416309
2024-10-07 20:00:00_Own Channel_Advertise Movie,2024-10-07 20:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 20:30:00_Own Channel_Show Movie,2024-10-07 20:30:00,Own Channel,Show Movie,Doctor Strange,
2024-10-07 20:30:00_Own Channel_Sell Adslot,2024-10-07 20:30:00,Own Channel,Sell Adslot,,403579
2024-10-07 21:00:00_Own Channel_Show Movie,2024-10-07 21:00:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 21:00:00_Own Channel_Sell Adslot,2024-10-07 21:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 21:30:00_Own Channel_Show Movie,2024-10-07 21:30:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 21:30:00_Own Channel_Sell Adslot,2024-10-07 21:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 22:00:00_Own Channel_Show Movie,2024-10-07 22:00:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 22:00:00_Own Channel_Sell Adslot,2024-10-07 22:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 22:30:00_Own Channel_Show Movie,2024-10-07 22:30:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 22:30:00_Own Channel_Sell Adslot,2024-10-07 22:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 23:00:00_Own Channel_Show Movie,2024-10-07 23:00:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 23:00:00_Own Channel_Sell Adslot,2024-10-07 23:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 23:30:00_Own Channel_Show Movie,2024-10-07 23:30:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 23:30:00_Own Channel_Sell Adslot,2024-10-07 23:30:00,Own Channel,Sell Adslot,,1000000
2024-10-06 14:35:00_Channel 1_Advertise Movie,2024-10-06 14:35:00,Channel 1,Advertise Movie,Fast X,
2024-10-06 16:40:00_Channel 1_Advertise Movie,2024-10-06 16:40:00,Channel 1,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-05 10:50:00_Channel 2_Advertise Movie,2024-10-05 10:50:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 11:20:00_Channel 2_Advertise Movie,2024-10-05 11:20:00,Channel 2,Advertise Movie,Star Wars: The Rise of Skywalker,
2024-10-05 11:50:00_Channel 2_Advertise Movie,2024-10-05 11:50:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 12:20:00_Channel 2_Advertise Movie,2024-10-05 12:20:00,Channel 2,Advertise Movie,Minions: The Rise of Gru,
2024-10-05 14:55:00_Channel 2_Advertise Movie,2024-10-05 14:55:00,Channel 2,Advertise Movie,Pirates of the Caribbean: At World's End,
2024-10-05 22:10:00_Channel 2_Advertise Movie,2024-10-05 22:10:00,Channel 2,Advertise Movie,Fast X,
