ID,Date-Time,Channel,Action,Movie Title,Viewerships
2024-10-05 15:30:00_Own Channel_Advertise Movie,2024-10-05 15:30:00,Own Channel,Advertise Movie,Batman v Superman: Dawn of Justice,
2024-10-05 15:30:00_Own Channel_Show Movie,2024-10-05 15:30:00,Own Channel,Show Movie,Justice League,
2024-10-05 16:00:00_Own Channel_Advertise Movie,2024-10-05 16:00:00,Own Channel,Advertise Movie,Batman v Superman: Dawn of Justice,
2024-10-05 16:00:00_Own Channel_Show Movie,2024-10-05 16:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 16:30:00_Own Channel_Advertise Movie,2024-10-05 16:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-05 16:30:00_Own Channel_Show Movie,2024-10-05 16:30:00,Own Channel,Show Movie,Fast X,
2024-10-05 17:00:00_Own Channel_Advertise Movie,2024-10-05 17:00:00,Own Channel,Advertise Movie,Batman v Superman: Dawn of Justice,
2024-10-05 17:00:00_Own Channel_Show Movie,2024-10-05 17:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 17:30:00_Own Channel_Advertise Movie,2024-10-05 17:30:00,Own Channel,Advertise Movie,Batman v Superman: Dawn of Justice,
2024-10-05 17:30:00_Own Channel_Show Movie,2024-10-05 17:30:00,Own Channel,Show Movie,Fast X,
2024-10-05 18:00:00_Own Channel_Advertise Movie,2024-10-05 18:00:00,Own Channel,Advertise Movie,Doctor Strange in the Multiverse of Madness,
2024-10-05 18:00:00_Own Channel_Show Movie,2024-10-05 18:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 18:30:00_Own Channel_Advertise Movie,2024-10-05 18:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-05 18:30:00_Own Channel_Show Movie,2024-10-05 18:30:00,Own Channel,Show Movie,Fast X,
2024-10-05 19:00:00_Own Channel_Show Movie,2024-10-05 19:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 19:00:00_Own Channel_Sell Adslot,2024-10-05 19:00:00,Own Channel,Sell Adslot,,506807
2024-10-05 19:30:00_Own Channel_Show Movie,2024-10-05 19:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 19:30:00_Own Channel_Sell Adslot,2024-10-05 19:30:00,Own Channel,Sell Adslot,,501730
2024-10-05 20:00:00_Own Channel_Show Movie,2024-10-05 20:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 20:00:00_Own Channel_Sell Adslot,2024-10-05 20:00:00,Own Channel,Sell Adslot,,495905
2024-10-05 20:30:00_Own Channel_Show Movie,2024-10-05 20:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 20:30:00_Own Channel_Sell Adslot,2024-10-05 20:30:00,Own Channel,Sell Adslot,,489693
2024-10-05 21:00:00_Own Channel_Show Movie,2024-10-05 21:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 21:00:00_Own Channel_Sell Adslot,2024-10-05 21:00:00,Own Channel,Sell Adslot,,483311
2024-10-05 21:30:00_Own Channel_Advertise Movie,2024-10-05 21:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 21:30:00_Own Channel_Show Movie,2024-10-05 21:30:00,Own Channel,Show Movie,Pirates of the Caribbean: On Stranger Tides,
2024-10-05 22:00:00_Own Channel_Show Movie,2024-10-05 22:00:00,Own Channel,Show Movie,Pirates of the Caribbean: On Stranger Tides,
2024-10-05 22:00:00_Own Channel_Advertise Movie,2024-10-05 22:00:00,Own Channel,Advertise Movie,The Flash,
2024-10-05 22:30:00_Own Channel_Advertise Movie,2024-10-05 22:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 22:30:00_Own Channel_Show Movie,2024-10-05 22:30:00,Own Channel,Show Movie,Pirates of the Caribbean: On Stranger Tides,
2024-10-05 23:00:00_Own Channel_Show Movie,2024-10-05 23:00:00,Own Channel,Show Movie,Pirates of the Caribbean: On Stranger Tides,
2024-10-05 23:00:00_Own Channel_Advertise Movie,2024-10-05 23:00:00,Own Channel,Advertise Movie,The Flash,
2024-10-05 23:30:00_Own Channel_Advertise Movie,2024-10-05 23:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 23:30:00_Own Channel_Show Movie,2024-10-05 23:30:00,Own Channel,Show Movie,Pirates of the Caribbean: On Stranger Tides,
2024-10-06 07:00:00_Own Channel_Show Movie,2024-10-06 07:00:00,Own Channel,Show Movie,Frozen,
2024-10-06 07:00:00_Own Channel_Sell Adslot,2024-10-06 07:00:00,Own Channel,Sell Adslot,,33855
2024-10-06 07:30:00_Own Channel_Show Movie,2024-10-06 07:30:00,Own Channel,Show Movie,Frozen,
2024-10-06 07:30:00_Own Channel_Advertise Movie,2024-10-06 07:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 08:00:00_Own Channel_Show Movie,2024-10-06 08:00:00,Own Channel,Show Movie,Frozen,
2024-10-06 08:00:00_Own Channel_Advertise Movie,2024-10-06 08:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 08:30:00_Own Channel_Advertise Movie,2024-10-06 08:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-06 08:30:00_Own Channel_Show Movie,2024-10-06 08:30:00,Own Channel,Show Movie,Frozen,
2024-10-06 09:00:00_Own Channel_Show Movie,2024-10-06 09:00:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 09:00:00_Own Channel_Sell Adslot,2024-10-06 09:00:00,Own Channel,Sell Adslot,,1000000
2024-10-06 09:30:00_Own Channel_Show Movie,2024-10-06 09:30:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 09:30:00_Own Channel_Sell Adslot,2024-10-06 09:30:00,Own Channel,Sell Adslot,,1000000
2024-10-06 10:00:00_Own Channel_Show Movie,2024-10-06 10:00:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 10:00:00_Own Channel_Sell Adslot,2024-10-06 10:00:00,Own Channel,Sell Adslot,,1000000
2024-10-06 10:30:00_Own Channel_Show Movie,2024-10-06 10:30:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 10:30:00_Own Channel_Sell Adslot,2024-10-06 10:30:00,Own Channel,Sell Adslot,,1000000
2024-10-06 11:00:00_Own Channel_Show Movie,2024-10-06 11:00:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 11:00:00_Own Channel_Sell Adslot,2024-10-06 11:00:00,Own Channel,Sell Adslot,,1000000
2024-10-06 11:30:00_Own Channel_Show Movie,2024-10-06 11:30:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 11:30:00_Own Channel_Sell Adslot,2024-10-06 11:30:00,Own Channel,Sell Adslot,,1000000
2024-10-06 12:00:00_Own Channel_Show Movie,2024-10-06 12:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 12:00:00_Own Channel_Sell Adslot,2024-10-06 12:00:00,Own Channel,Sell Adslot,,521982
2024-10-06 12:30:00_Own Channel_Show Movie,2024-10-06 12:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 12:30:00_Own Channel_Sell Adslot,2024-10-06 12:30:00,Own Channel,Sell Adslot,,529500
2024-10-06 13:00:00_Own Channel_Show Movie,2024-10-06 13:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 13:00:00_Own Channel_Sell Adslot,2024-10-06 13:00:00,Own Channel,Sell Adslot,,537613
2024-10-06 13:30:00_Own Channel_Show Movie,2024-10-06 13:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 13:30:00_Own Channel_Sell Adslot,2024-10-06 13:30:00,Own Channel,Sell Adslot,,546288
2024-10-06 14:00:00_Own Channel_Show Movie,2024-10-06 14:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 14:00:00_Own Channel_Sell Adslot,2024-10-06 14:00:00,Own Channel,Sell Adslot,,555443
2024-10-06 14:30:00_Own Channel_Show Movie,2024-10-06 14:30:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-06 14:30:00_Own Channel_Sell Adslot,2024-10-06 14:30:00,Own Channel,Sell Adslot,,110730
2024-10-06 15:00:00_Own Channel_Show Movie,2024-10-06 15:00:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-06 15:00:00_Own Channel_Advertise Movie,2024-10-06 15:00:00,Own Channel,Advertise Movie,Doctor Strange in the Multiverse of Madness,
2024-10-06 15:30:00_Own Channel_Show Movie,2024-10-06 15:30:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-06 15:30:00_Own Channel_Advertise Movie,2024-10-06 15:30:00,Own Channel,Advertise Movie,Doctor Strange in the Multiverse of Madness,
2024-10-06 16:00:00_Own Channel_Advertise Movie,2024-10-06 16:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 16:00:00_Own Channel_Show Movie,2024-10-06 16:00:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-06 16:30:00_Own Channel_Advertise Movie,2024-10-06 16:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 16:30:00_Own Channel_Show Movie,2024-10-06 16:30:00,Own Channel,Show Movie,The Twilight Saga: Breaking Dawn - Part 1,
2024-10-06 17:00:00_Own Channel_Advertise Movie,2024-10-06 17:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-06 17:00:00_Own Channel_Show Movie,2024-10-06 17:00:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-06 17:30:00_Own Channel_Advertise Movie,2024-10-06 17:30:00,Own Channel,Advertise Movie,Doctor Strange in the Multiverse of Madness,
2024-10-06 17:30:00_Own Channel_Show Movie,2024-10-06 17:30:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-06 18:00:00_Own Channel_Advertise Movie,2024-10-06 18:00:00,Own Channel,Advertise Movie,Doctor Strange in the Multiverse of Madness,
2024-10-06 18:00:00_Own Channel_Show Movie,2024-10-06 18:00:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-06 18:30:00_Own Channel_Advertise Movie,2024-10-06 18:30:00,Own Channel,Advertise Movie,Doctor Strange in the Multiverse of Madness,
2024-10-06 18:30:00_Own Channel_Show Movie,2024-10-06 18:30:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-06 19:00:00_Own Channel_Advertise Movie,2024-10-06 19:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-06 19:00:00_Own Channel_Show Movie,2024-10-06 19:00:00,Own Channel,Show Movie,The Flash,
2024-10-06 19:30:00_Own Channel_Advertise Movie,2024-10-06 19:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-06 19:30:00_Own Channel_Show Movie,2024-10-06 19:30:00,Own Channel,Show Movie,The Flash,
2024-10-06 20:00:00_Own Channel_Advertise Movie,2024-10-06 20:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-06 20:00:00_Own Channel_Show Movie,2024-10-06 20:00:00,Own Channel,Show Movie,The Flash,
2024-10-06 20:30:00_Own Channel_Show Movie,2024-10-06 20:30:00,Own Channel,Show Movie,The Flash,
2024-10-06 20:30:00_Own Channel_Sell Adslot,2024-10-06 20:30:00,Own Channel,Sell Adslot,,394116
2024-10-06 21:00:00_Own Channel_Advertise Movie,2024-10-06 21:00:00,Own Channel,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 21:00:00_Own Channel_Show Movie,2024-10-06 21:00:00,Own Channel,Show Movie,The Flash,
2024-10-06 21:30:00_Own Channel_Advertise Movie,2024-10-06 21:30:00,Own Channel,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 21:30:00_Own Channel_Show Movie,2024-10-06 21:30:00,Own Channel,Show Movie,The Flash,
2024-10-06 22:00:00_Own Channel_Show Movie,2024-10-06 22:00:00,Own Channel,Show Movie,Doctor Strange,
2024-10-06 22:00:00_Own Channel_Advertise Movie,2024-10-06 22:00:00,Own Channel,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 22:30:00_Own Channel_Show Movie,2024-10-06 22:30:00,Own Channel,Show Movie,Doctor Strange,
2024-10-06 22:30:00_Own Channel_Advertise Movie,2024-10-06 22:30:00,Own Channel,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 23:00:00_Own Channel_Show Movie,2024-10-06 23:00:00,Own Channel,Show Movie,Doctor Strange,
2024-10-06 23:00:00_Own Channel_Advertise Movie,2024-10-06 23:00:00,Own Channel,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 23:30:00_Own Channel_Show Movie,2024-10-06 23:30:00,Own Channel,Show Movie,Doctor Strange,
2024-10-06 23:30:00_Own Channel_Advertise Movie,2024-10-06 23:30:00,Own Channel,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-07 07:00:00_Own Channel_Show Movie,2024-10-07 07:00:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-07 07:00:00_Own Channel_Sell Adslot,2024-10-07 07:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 07:30:00_Own Channel_Show Movie,2024-10-07 07:30:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-07 07:30:00_Own Channel_Sell Adslot,2024-10-07 07:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 08:00:00_Own Channel_Show Movie,2024-10-07 08:00:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-07 08:00:00_Own Channel_Sell Adslot,2024-10-07 08:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 08:30:00_Own Channel_Show Movie,2024-10-07 08:30:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-07 08:30:00_Own Channel_Sell Adslot,2024-10-07 08:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 09:00:00_Own Channel_Show Movie,2024-10-07 09:00:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-07 09:00:00_Own Channel_Sell Adslot,2024-10-07 09:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 09:30:00_Own Channel_Advertise Movie,2024-10-07 09:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 09:30:00_Own Channel_Show Movie,2024-10-07 09:30:00,Own Channel,Show Movie,Aladdin,
2024-10-07 10:00:00_Own Channel_Show Movie,2024-10-07 10:00:00,Own Channel,Show Movie,Aladdin,
2024-10-07 10:00:00_Own Channel_Advertise Movie,2024-10-07 10:00:00,Own Channel,Advertise Movie,Doctor Strange in the Multiverse of Madness,
2024-10-07 10:30:00_Own Channel_Show Movie,2024-10-07 10:30:00,Own Channel,Show Movie,Aladdin,
2024-10-07 10:30:00_Own Channel_Advertise Movie,2024-10-07 10:30:00,Own Channel,Advertise Movie,Doctor Strange in the Multiverse of Madness,
2024-10-07 11:00:00_Own Channel_Show Movie,2024-10-07 11:00:00,Own Channel,Show Movie,Aladdin,
2024-10-07 11:00:00_Own Channel_Sell Adslot,2024-10-07 11:00:00,Own Channel,Sell Adslot,,40053
2024-10-07 11:30:00_Own Channel_Show Movie,2024-10-07 11:30:00,Own Channel,Show Movie,Aladdin,
2024-10-07 11:30:00_Own Channel_Advertise Movie,2024-10-07 11:30:00,Own Channel,Advertise Movie,Doctor Strange in the Multiverse of Madness,
2024-10-07 12:00:00_Own Channel_Show Movie,2024-10-07 12:00:00,Own Channel,Show Movie,Doctor Strange in the Multiverse of Madness,
2024-10-07 12:00:00_Own Channel_Sell Adslot,2024-10-07 12:00:00,Own Channel,Sell Adslot,,987111
2024-10-07 12:30:00_Own Channel_Show Movie,2024-10-07 12:30:00,Own Channel,Show Movie,Doctor Strange in the Multiverse of Madness,
2024-10-07 12:30:00_Own Channel_Sell Adslot,2024-10-07 12:30:00,Own Channel,Sell Adslot,,995167
2024-10-07 13:00:00_Own Channel_Show Movie,2024-10-07 13:00:00,Own Channel,Show Movie,Doctor Strange in the Multiverse of Madness,
2024-10-07 13:00:00_Own Channel_Sell Adslot,2024-10-07 13:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 13:30:00_Own Channel_Show Movie,2024-10-07 13:30:00,Own Channel,Show Movie,Doctor Strange in the Multiverse of Madness,
2024-10-07 13:30:00_Own Channel_Sell Adslot,2024-10-07 13:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 14:00:00_Own Channel_Show Movie,2024-10-07 14:00:00,Own Channel,Show Movie,Doctor Strange in the Multiverse of Madness,
2024-10-07 14:00:00_Own Channel_Sell Adslot,2024-10-07 14:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 14:30:00_Own Channel_Advertise Movie,2024-10-07 14:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 14:30:00_Own Channel_Show Movie,2024-10-07 14:30:00,Own Channel,Show Movie,The Amazing Spider-Man 2,
2024-10-07 15:00:00_Own Channel_Advertise Movie,2024-10-07 15:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 15:00:00_Own Channel_Show Movie,2024-10-07 15:00:00,Own Channel,Show Movie,The Amazing Spider-Man 2,
2024-10-07 15:30:00_Own Channel_Advertise Movie,2024-10-07 15:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 15:30:00_Own Channel_Show Movie,2024-10-07 15:30:00,Own Channel,Show Movie,The Amazing Spider-Man 2,
2024-10-07 16:00:00_Own Channel_Show Movie,2024-10-07 16:00:00,Own Channel,Show Movie,The Amazing Spider-Man 2,
2024-10-07 16:00:00_Own Channel_Advertise Movie,2024-10-07 16:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 16:30:00_Own Channel_Show Movie,2024-10-07 16:30:00,Own Channel,Show Movie,The Amazing Spider-Man 2,
2024-10-07 16:30:00_Own Channel_Advertise Movie,2024-10-07 16:30:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 17:00:00_Own Channel_Show Movie,2024-10-07 17:00:00,Own Channel,Show Movie,The Amazing Spider-Man 2,
2024-10-07 17:00:00_Own Channel_Advertise Movie,2024-10-07 17:00:00,Own Channel,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 17:30:00_Own Channel_Show Movie,2024-10-07 17:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 17:30:00_Own Channel_Sell Adslot,2024-10-07 17:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 18:00:00_Own Channel_Show Movie,2024-10-07 18:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 18:00:00_Own Channel_Sell Adslot,2024-10-07 18:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 18:30:00_Own Channel_Show Movie,2024-10-07 18:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 18:30:00_Own Channel_Sell Adslot,2024-10-07 18:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 19:00:00_Own Channel_Show Movie,2024-10-07 19:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 19:00:00_Own Channel_Sell Adslot,2024-10-07 19:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 19:30:00_Own Channel_Show Movie,2024-10-07 19:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 19:30:00_Own Channel_Sell Adslot,2024-10-07 19:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 20:00:00_Own Channel_Show Movie,2024-10-07 20:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 20:00:00_Own Channel_Sell Adslot,2024-10-07 20:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 20:30:00_Own Channel_Show Movie,2024-10-07 20:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 20:30:00_Own Channel_Sell Adslot,2024-10-07 20:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 21:00:00_Own Channel_Show Movie,2024-10-07 21:00:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 21:00:00_Own Channel_Sell Adslot,2024-10-07 21:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 21:30:00_Own Channel_Show Movie,2024-10-07 21:30:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 21:30:00_Own Channel_Sell Adslot,2024-10-07 21:30:00,Own Channel,Sell Adslot,,997064
2024-10-07 22:00:00_Own Channel_Show Movie,2024-10-07 22:00:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 22:00:00_Own Channel_Sell Adslot,2024-10-07 22:00:00,Own Channel,Sell Adslot,,991009
2024-10-07 22:30:00_Own Channel_Show Movie,2024-10-07 22:30:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 22:30:00_Own Channel_Sell Adslot,2024-10-07 22:30:00,Own Channel,Sell Adslot,,985078
2024-10-07 23:00:00_Own Channel_Show Movie,2024-10-07 23:00:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 23:00:00_Own Channel_Sell Adslot,2024-10-07 23:00:00,Own Channel,Sell Adslot,,979205
2024-10-07 23:30:00_Own Channel_Show Movie,2024-10-07 23:30:00,Own Channel,Show Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 23:30:00_Own Channel_Sell Adslot,2024-10-07 23:30:00,Own Channel,Sell Adslot,,973841
2024-10-06 18:15:00_Channel 0_Advertise Movie,2024-10-06 18:15:00,Channel 0,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-05 10:00:00_Channel 1_Advertise Movie,2024-10-05 10:00:00,Channel 1,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 12:40:00_Channel 1_Advertise Movie,2024-10-05 12:40:00,Channel 1,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 13:10:00_Channel 1_Advertise Movie,2024-10-05 13:10:00,Channel 1,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 13:40:00_Channel 1_Advertise Movie,2024-10-05 13:40:00,Channel 1,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
