ID,Date-Time,Channel,Action,Movie Title,Viewerships
2024-10-05 12:00:00_Own Channel_Advertise Movie,2024-10-05 12:00:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-05 12:30:00_Own Channel_Advertise Movie,2024-10-05 12:30:00,Own Channel,Advertise Movie,The Flash,
2024-10-05 13:00:00_Own Channel_Show Movie,2024-10-05 13:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 13:00:00_Own Channel_Sell Adslot,2024-10-05 13:00:00,Own Channel,Sell Adslot,,317820
2024-10-05 13:30:00_Own Channel_Show Movie,2024-10-05 13:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 13:30:00_Own Channel_Advertise Movie,2024-10-05 13:30:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-05 14:00:00_Own Channel_Show Movie,2024-10-05 14:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 14:00:00_Own Channel_Sell Adslot,2024-10-05 14:00:00,Own Channel,Sell Adslot,,336191
2024-10-05 14:30:00_Own Channel_Show Movie,2024-10-05 14:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 14:30:00_Own Channel_Sell Adslot,2024-10-05 14:30:00,Own Channel,Sell Adslot,,346027
2024-10-05 15:00:00_Own Channel_Show Movie,2024-10-05 15:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-05 15:00:00_Own Channel_Advertise Movie,2024-10-05 15:00:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-05 15:30:00_Own Channel_Show Movie,2024-10-05 15:30:00,Own Channel,Show Movie,Fast X,
2024-10-05 15:30:00_Own Channel_Sell Adslot,2024-10-05 15:30:00,Own Channel,Sell Adslot,,257375
2024-10-05 16:00:00_Own Channel_Show Movie,2024-10-05 16:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 16:00:00_Own Channel_Sell Adslot,2024-10-05 16:00:00,Own Channel,Sell Adslot,,265946
2024-10-05 16:30:00_Own Channel_Show Movie,2024-10-05 16:30:00,Own Channel,Show Movie,Fast X,
2024-10-05 16:30:00_Own Channel_Sell Adslot,2024-10-05 16:30:00,Own Channel,Sell Adslot,,272977
2024-10-05 17:00:00_Own Channel_Show Movie,2024-10-05 17:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 17:00:00_Own Channel_Sell Adslot,2024-10-05 17:00:00,Own Channel,Sell Adslot,,278016
2024-10-05 17:30:00_Own Channel_Show Movie,2024-10-05 17:30:00,Own Channel,Show Movie,Fast X,
2024-10-05 17:30:00_Own Channel_Sell Adslot,2024-10-05 17:30:00,Own Channel,Sell Adslot,,280790
2024-10-05 18:00:00_Own Channel_Show Movie,2024-10-05 18:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 18:00:00_Own Channel_Sell Adslot,2024-10-05 18:00:00,Own Channel,Sell Adslot,,281264
2024-10-05 18:30:00_Own Channel_Sell Adslot,2024-10-05 18:30:00,Own Channel,Sell Adslot,,152504
2024-10-05 19:00:00_Own Channel_Show Movie,2024-10-05 19:00:00,Own Channel,Show Movie,Justice League,
2024-10-05 19:00:00_Own Channel_Sell Adslot,2024-10-05 19:00:00,Own Channel,Sell Adslot,,148770
2024-10-05 19:30:00_Own Channel_Sell Adslot,2024-10-05 19:30:00,Own Channel,Sell Adslot,,143738
2024-10-05 20:00:00_Own Channel_Show Movie,2024-10-05 20:00:00,Own Channel,Show Movie,Justice League,
2024-10-05 20:00:00_Own Channel_Sell Adslot,2024-10-05 20:00:00,Own Channel,Sell Adslot,,137910
2024-10-05 20:30:00_Own Channel_Show Movie,2024-10-05 20:30:00,Own Channel,Show Movie,Justice League,
2024-10-05 20:30:00_Own Channel_Sell Adslot,2024-10-05 20:30:00,Own Channel,Sell Adslot,,131663
2024-10-05 21:00:00_Own Channel_Show Movie,2024-10-05 21:00:00,Own Channel,Show Movie,The Flash,
2024-10-05 21:00:00_Own Channel_Sell Adslot,2024-10-05 21:00:00,Own Channel,Sell Adslot,,298266
2024-10-05 21:30:00_Own Channel_Show Movie,2024-10-05 21:30:00,Own Channel,Show Movie,The Flash,
2024-10-05 21:30:00_Own Channel_Sell Adslot,2024-10-05 21:30:00,Own Channel,Sell Adslot,,291683
2024-10-05 22:00:00_Own Channel_Show Movie,2024-10-05 22:00:00,Own Channel,Show Movie,The Flash,
2024-10-05 22:00:00_Own Channel_Sell Adslot,2024-10-05 22:00:00,Own Channel,Sell Adslot,,285007
2024-10-05 22:30:00_Own Channel_Show Movie,2024-10-05 22:30:00,Own Channel,Show Movie,The Flash,
2024-10-05 22:30:00_Own Channel_Sell Adslot,2024-10-05 22:30:00,Own Channel,Sell Adslot,,278220
2024-10-05 23:00:00_Own Channel_Show Movie,2024-10-05 23:00:00,Own Channel,Show Movie,The Flash,
2024-10-05 23:00:00_Own Channel_Sell Adslot,2024-10-05 23:00:00,Own Channel,Sell Adslot,,271312
2024-10-05 23:30:00_Own Channel_Show Movie,2024-10-05 23:30:00,Own Channel,Show Movie,The Flash,
2024-10-05 23:30:00_Own Channel_Sell Adslot,2024-10-05 23:30:00,Own Channel,Sell Adslot,,264890
2024-10-06 07:00:00_Own Channel_Advertise Movie,2024-10-06 07:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 07:30:00_Own Channel_Advertise Movie,2024-10-06 07:30:00,Own Channel,Advertise Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 08:00:00_Own Channel_Advertise Movie,2024-10-06 08:00:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-06 08:30:00_Own Channel_Advertise Movie,2024-10-06 08:30:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-06 09:00:00_Own Channel_Advertise Movie,2024-10-06 09:00:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-06 09:30:00_Own Channel_Advertise Movie,2024-10-06 09:30:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-06 10:00:00_Own Channel_Advertise Movie,2024-10-06 10:00:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-06 10:30:00_Own Channel_Advertise Movie,2024-10-06 10:30:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-06 11:00:00_Own Channel_Show Movie,2024-10-06 11:00:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-06 11:00:00_Own Channel_Sell Adslot,2024-10-06 11:00:00,Own Channel,Sell Adslot,,840970
2024-10-06 11:30:00_Own Channel_Show Movie,2024-10-06 11:30:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-06 11:30:00_Own Channel_Sell Adslot,2024-10-06 11:30:00,Own Channel,Sell Adslot,,847422
2024-10-06 12:00:00_Own Channel_Show Movie,2024-10-06 12:00:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-06 12:00:00_Own Channel_Sell Adslot,2024-10-06 12:00:00,Own Channel,Sell Adslot,,854583
2024-10-06 12:30:00_Own Channel_Show Movie,2024-10-06 12:30:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-06 12:30:00_Own Channel_Sell Adslot,2024-10-06 12:30:00,Own Channel,Sell Adslot,,862453
2024-10-06 13:00:00_Own Channel_Show Movie,2024-10-06 13:00:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-06 13:00:00_Own Channel_Sell Adslot,2024-10-06 13:00:00,Own Channel,Sell Adslot,,871046
2024-10-06 13:30:00_Own Channel_Show Movie,2024-10-06 13:30:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-06 13:30:00_Own Channel_Sell Adslot,2024-10-06 13:30:00,Own Channel,Sell Adslot,,880361
2024-10-06 14:00:00_Own Channel_Advertise Movie,2024-10-06 14:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 14:00:00_Own Channel_Show Movie,2024-10-06 14:00:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 14:30:00_Own Channel_Advertise Movie,2024-10-06 14:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 14:30:00_Own Channel_Show Movie,2024-10-06 14:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 15:00:00_Own Channel_Advertise Movie,2024-10-06 15:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 15:00:00_Own Channel_Show Movie,2024-10-06 15:00:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 15:30:00_Own Channel_Advertise Movie,2024-10-06 15:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 15:30:00_Own Channel_Show Movie,2024-10-06 15:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 16:00:00_Own Channel_Advertise Movie,2024-10-06 16:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 16:00:00_Own Channel_Show Movie,2024-10-06 16:00:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 16:30:00_Own Channel_Advertise Movie,2024-10-06 16:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 16:30:00_Own Channel_Show Movie,2024-10-06 16:30:00,Own Channel,Show Movie,Frozen II,
2024-10-06 17:00:00_Own Channel_Advertise Movie,2024-10-06 17:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 17:30:00_Own Channel_Advertise Movie,2024-10-06 17:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 17:30:00_Own Channel_Show Movie,2024-10-06 17:30:00,Own Channel,Show Movie,Frozen II,
2024-10-06 18:00:00_Own Channel_Advertise Movie,2024-10-06 18:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 18:00:00_Own Channel_Show Movie,2024-10-06 18:00:00,Own Channel,Show Movie,Frozen II,
2024-10-06 18:30:00_Own Channel_Show Movie,2024-10-06 18:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 18:30:00_Own Channel_Advertise Movie,2024-10-06 18:30:00,Own Channel,Advertise Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 19:00:00_Own Channel_Show Movie,2024-10-06 19:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 19:00:00_Own Channel_Sell Adslot,2024-10-06 19:00:00,Own Channel,Sell Adslot,,142141
2024-10-06 19:30:00_Own Channel_Advertise Movie,2024-10-06 19:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 19:30:00_Own Channel_Show Movie,2024-10-06 19:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 20:00:00_Own Channel_Advertise Movie,2024-10-06 20:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 20:00:00_Own Channel_Show Movie,2024-10-06 20:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 20:30:00_Own Channel_Advertise Movie,2024-10-06 20:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 20:30:00_Own Channel_Show Movie,2024-10-06 20:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 21:00:00_Own Channel_Show Movie,2024-10-06 21:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 21:00:00_Own Channel_Sell Adslot,2024-10-06 21:00:00,Own Channel,Sell Adslot,,440660
2024-10-06 21:30:00_Own Channel_Show Movie,2024-10-06 21:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 21:30:00_Own Channel_Advertise Movie,2024-10-06 21:30:00,Own Channel,Advertise Movie,The Meg,
2024-10-06 22:00:00_Own Channel_Show Movie,2024-10-06 22:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 22:00:00_Own Channel_Sell Adslot,2024-10-06 22:00:00,Own Channel,Sell Adslot,,426700
2024-10-06 22:30:00_Own Channel_Show Movie,2024-10-06 22:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 22:30:00_Own Channel_Sell Adslot,2024-10-06 22:30:00,Own Channel,Sell Adslot,,419742
2024-10-06 23:00:00_Own Channel_Show Movie,2024-10-06 23:00:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 23:00:00_Own Channel_Sell Adslot,2024-10-06 23:00:00,Own Channel,Sell Adslot,,412736
2024-10-06 23:30:00_Own Channel_Show Movie,2024-10-06 23:30:00,Own Channel,Show Movie,The Hobbit: The Battle of the Five Armies,
2024-10-06 23:30:00_Own Channel_Sell Adslot,2024-10-06 23:30:00,Own Channel,Sell Adslot,,406266
2024-10-07 07:00:00_Own Channel_Advertise Movie,2024-10-07 07:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-07 07:30:00_Own Channel_Show Movie,2024-10-07 07:30:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-07 07:30:00_Own Channel_Advertise Movie,2024-10-07 07:30:00,Own Channel,Advertise Movie,Indiana Jones and the Dial of Destiny,
2024-10-07 08:00:00_Own Channel_Advertise Movie,2024-10-07 08:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-07 08:30:00_Own Channel_Advertise Movie,2024-10-07 08:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-07 09:00:00_Own Channel_Show Movie,2024-10-07 09:00:00,Own Channel,Show Movie,The Meg,
2024-10-07 09:30:00_Own Channel_Show Movie,2024-10-07 09:30:00,Own Channel,Show Movie,The Meg,
2024-10-07 10:00:00_Own Channel_Show Movie,2024-10-07 10:00:00,Own Channel,Show Movie,The Meg,
2024-10-07 10:00:00_Own Channel_Sell Adslot,2024-10-07 10:00:00,Own Channel,Sell Adslot,,539324
2024-10-07 10:30:00_Own Channel_Show Movie,2024-10-07 10:30:00,Own Channel,Show Movie,The Meg,
2024-10-07 10:30:00_Own Channel_Sell Adslot,2024-10-07 10:30:00,Own Channel,Sell Adslot,,544148
2024-10-07 11:00:00_Own Channel_Show Movie,2024-10-07 11:00:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 11:00:00_Own Channel_Sell Adslot,2024-10-07 11:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 11:30:00_Own Channel_Show Movie,2024-10-07 11:30:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 11:30:00_Own Channel_Sell Adslot,2024-10-07 11:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 12:00:00_Own Channel_Show Movie,2024-10-07 12:00:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 12:00:00_Own Channel_Sell Adslot,2024-10-07 12:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 12:30:00_Own Channel_Show Movie,2024-10-07 12:30:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 12:30:00_Own Channel_Sell Adslot,2024-10-07 12:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 13:00:00_Own Channel_Show Movie,2024-10-07 13:00:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 13:00:00_Own Channel_Sell Adslot,2024-10-07 13:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 13:30:00_Own Channel_Show Movie,2024-10-07 13:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-07 14:00:00_Own Channel_Advertise Movie,2024-10-07 14:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 14:00:00_Own Channel_Show Movie,2024-10-07 14:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-07 14:30:00_Own Channel_Show Movie,2024-10-07 14:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-07 14:30:00_Own Channel_Sell Adslot,2024-10-07 14:30:00,Own Channel,Sell Adslot,,246293
2024-10-07 15:00:00_Own Channel_Advertise Movie,2024-10-07 15:00:00,Own Channel,Advertise Movie,Minions: The Rise of Gru,
2024-10-07 15:00:00_Own Channel_Show Movie,2024-10-07 15:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-07 15:30:00_Own Channel_Advertise Movie,2024-10-07 15:30:00,Own Channel,Advertise Movie,Minions: The Rise of Gru,
2024-10-07 15:30:00_Own Channel_Show Movie,2024-10-07 15:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-07 16:00:00_Own Channel_Advertise Movie,2024-10-07 16:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 16:00:00_Own Channel_Show Movie,2024-10-07 16:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-07 16:30:00_Own Channel_Show Movie,2024-10-07 16:30:00,Own Channel,Show Movie,Iron Man 2,
2024-10-07 16:30:00_Own Channel_Advertise Movie,2024-10-07 16:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 17:00:00_Own Channel_Show Movie,2024-10-07 17:00:00,Own Channel,Show Movie,Iron Man 2,
2024-10-07 17:00:00_Own Channel_Advertise Movie,2024-10-07 17:00:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 17:30:00_Own Channel_Show Movie,2024-10-07 17:30:00,Own Channel,Show Movie,Iron Man 2,
2024-10-07 17:30:00_Own Channel_Advertise Movie,2024-10-07 17:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 18:00:00_Own Channel_Show Movie,2024-10-07 18:00:00,Own Channel,Show Movie,Iron Man 2,
2024-10-07 18:30:00_Own Channel_Show Movie,2024-10-07 18:30:00,Own Channel,Show Movie,Iron Man 2,
2024-10-07 18:30:00_Own Channel_Advertise Movie,2024-10-07 18:30:00,Own Channel,Advertise Movie,The Hobbit: An Unexpected Journey,
2024-10-07 19:00:00_Own Channel_Show Movie,2024-10-07 19:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 19:00:00_Own Channel_Sell Adslot,2024-10-07 19:00:00,Own Channel,Sell Adslot,,996009
2024-10-07 19:30:00_Own Channel_Show Movie,2024-10-07 19:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 19:30:00_Own Channel_Advertise Movie,2024-10-07 19:30:00,Own Channel,Advertise Movie,Minions: The Rise of Gru,
2024-10-07 20:00:00_Own Channel_Show Movie,2024-10-07 20:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 20:00:00_Own Channel_Advertise Movie,2024-10-07 20:00:00,Own Channel,Advertise Movie,Minions: The Rise of Gru,
2024-10-07 20:30:00_Own Channel_Show Movie,2024-10-07 20:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 20:30:00_Own Channel_Advertise Movie,2024-10-07 20:30:00,Own Channel,Advertise Movie,Minions: The Rise of Gru,
2024-10-07 21:00:00_Own Channel_Show Movie,2024-10-07 21:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 21:00:00_Own Channel_Advertise Movie,2024-10-07 21:00:00,Own Channel,Advertise Movie,Minions: The Rise of Gru,
2024-10-07 21:30:00_Own Channel_Show Movie,2024-10-07 21:30:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 22:00:00_Own Channel_Show Movie,2024-10-07 22:00:00,Own Channel,Show Movie,The Hobbit: An Unexpected Journey,
2024-10-07 22:00:00_Own Channel_Sell Adslot,2024-10-07 22:00:00,Own Channel,Sell Adslot,,956360
2024-10-07 22:30:00_Own Channel_Show Movie,2024-10-07 22:30:00,Own Channel,Show Movie,Minions: The Rise of Gru,
2024-10-07 22:30:00_Own Channel_Sell Adslot,2024-10-07 22:30:00,Own Channel,Sell Adslot,,643077
2024-10-07 23:00:00_Own Channel_Show Movie,2024-10-07 23:00:00,Own Channel,Show Movie,Minions: The Rise of Gru,
2024-10-07 23:00:00_Own Channel_Sell Adslot,2024-10-07 23:00:00,Own Channel,Sell Adslot,,637683
2024-10-07 23:30:00_Own Channel_Show Movie,2024-10-07 23:30:00,Own Channel,Show Movie,Minions: The Rise of Gru,
2024-10-07 23:30:00_Own Channel_Sell Adslot,2024-10-07 23:30:00,Own Channel,Sell Adslot,,632918
2024-10-05 12:45:00_Channel 0_Advertise Movie,2024-10-05 12:45:00,Channel 0,Advertise Movie,Fast X,
2024-10-05 14:15:00_Channel 0_Advertise Movie,2024-10-05 14:15:00,Channel 0,Advertise Movie,Fast X,
2024-10-06 15:40:00_Channel 0_Advertise Movie,2024-10-06 15:40:00,Channel 0,Advertise Movie,The Amazing Spider-Man,
2024-10-05 08:00:00_Channel 1_Advertise Movie,2024-10-05 08:00:00,Channel 1,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 08:30:00_Channel 1_Advertise Movie,2024-10-05 08:30:00,Channel 1,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 09:00:00_Channel 1_Advertise Movie,2024-10-05 09:00:00,Channel 1,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 09:30:00_Channel 1_Advertise Movie,2024-10-05 09:30:00,Channel 1,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 10:00:00_Channel 1_Advertise Movie,2024-10-05 10:00:00,Channel 1,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 12:40:00_Channel 1_Advertise Movie,2024-10-05 12:40:00,Channel 1,Advertise Movie,The Meg,
2024-10-05 13:10:00_Channel 1_Advertise Movie,2024-10-05 13:10:00,Channel 1,Advertise Movie,Fast X,
2024-10-05 13:40:00_Channel 1_Advertise Movie,2024-10-05 13:40:00,Channel 1,Advertise Movie,The Meg,
2024-10-05 14:45:00_Channel 1_Advertise Movie,2024-10-05 14:45:00,Channel 1,Advertise Movie,The Meg,
2024-10-05 15:45:00_Channel 1_Advertise Movie,2024-10-05 15:45:00,Channel 1,Advertise Movie,The Meg,
2024-10-05 16:15:00_Channel 1_Advertise Movie,2024-10-05 16:15:00,Channel 1,Advertise Movie,Shrek Forever After,
2024-10-05 16:50:00_Channel 1_Advertise Movie,2024-10-05 16:50:00,Channel 1,Advertise Movie,Cars 2,
2024-10-05 17:20:00_Channel 1_Advertise Movie,2024-10-05 17:20:00,Channel 1,Advertise Movie,Cars 2,
2024-10-06 14:35:00_Channel 1_Advertise Movie,2024-10-06 14:35:00,Channel 1,Advertise Movie,The Meg,
2024-10-06 15:10:00_Channel 1_Advertise Movie,2024-10-06 15:10:00,Channel 1,Advertise Movie,The Meg,
2024-10-06 15:40:00_Channel 1_Advertise Movie,2024-10-06 15:40:00,Channel 1,Advertise Movie,The Meg,
2024-10-06 16:10:00_Channel 1_Advertise Movie,2024-10-06 16:10:00,Channel 1,Advertise Movie,The Meg,
2024-10-05 10:50:00_Channel 2_Advertise Movie,2024-10-05 10:50:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 11:20:00_Channel 2_Advertise Movie,2024-10-05 11:20:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 11:50:00_Channel 2_Advertise Movie,2024-10-05 11:50:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 12:20:00_Channel 2_Advertise Movie,2024-10-05 12:20:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 14:55:00_Channel 2_Advertise Movie,2024-10-05 14:55:00,Channel 2,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-05 15:30:00_Channel 2_Advertise Movie,2024-10-05 15:30:00,Channel 2,Advertise Movie,The Flash,
2024-10-05 17:00:00_Channel 2_Advertise Movie,2024-10-05 17:00:00,Channel 2,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-07 12:35:00_Channel 2_Advertise Movie,2024-10-07 12:35:00,Channel 2,Advertise Movie,Indiana Jones and the Dial of Destiny,
2024-10-07 17:50:00_Channel 2_Advertise Movie,2024-10-07 17:50:00,Channel 2,Advertise Movie,Minions: The Rise of Gru,
2024-10-07 18:20:00_Channel 2_Advertise Movie,2024-10-07 18:20:00,Channel 2,Advertise Movie,Minions: The Rise of Gru,
2024-10-07 18:50:00_Channel 2_Advertise Movie,2024-10-07 18:50:00,Channel 2,Advertise Movie,Minions: The Rise of Gru,
2024-10-07 19:20:00_Channel 2_Advertise Movie,2024-10-07 19:20:00,Channel 2,Advertise Movie,Minions: The Rise of Gru,
