ID,Date-Time,Channel,Action,Movie Title,Viewerships
2024-10-05 12:00:00_Own Channel_Show Movie,2024-10-05 12:00:00,Own Channel,Show Movie,Fast X,
2024-10-05 12:00:00_Own Channel_Advertise Movie,2024-10-05 12:00:00,Own Channel,Advertise Movie,The Little Mermaid,
2024-10-05 12:30:00_Own Channel_Show Movie,2024-10-05 12:30:00,Own Channel,Show Movie,Doctor Strange,
2024-10-05 12:30:00_Own Channel_Advertise Movie,2024-10-05 12:30:00,Own Channel,Advertise Movie,Frozen II,
2024-10-05 13:00:00_Own Channel_Show Movie,2024-10-05 13:00:00,Own Channel,Show Movie,Doctor Strange,
2024-10-05 13:00:00_Own Channel_Advertise Movie,2024-10-05 13:00:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-05 13:30:00_Own Channel_Show Movie,2024-10-05 13:30:00,Own Channel,Show Movie,Doctor Strange,
2024-10-05 13:30:00_Own Channel_Advertise Movie,2024-10-05 13:30:00,Own Channel,Advertise Movie,Batman v Superman: Dawn of Justice,
2024-10-05 14:00:00_Own Channel_Show Movie,2024-10-05 14:00:00,Own Channel,Show Movie,Doctor Strange,
2024-10-05 14:00:00_Own Channel_Advertise Movie,2024-10-05 14:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-05 14:30:00_Own Channel_Advertise Movie,2024-10-05 14:30:00,Own Channel,Advertise Movie,Frozen,
2024-10-05 14:30:00_Own Channel_Show Movie,2024-10-05 14:30:00,Own Channel,Show Movie,Cars 2,
2024-10-05 15:00:00_Own Channel_Show Movie,2024-10-05 15:00:00,Own Channel,Show Movie,Cars 2,
2024-10-05 15:00:00_Own Channel_Sell Adslot,2024-10-05 15:00:00,Own Channel,Sell Adslot,,116341
2024-10-05 15:30:00_Own Channel_Show Movie,2024-10-05 15:30:00,Own Channel,Show Movie,Cars 2,
2024-10-05 15:30:00_Own Channel_Advertise Movie,2024-10-05 15:30:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-05 16:00:00_Own Channel_Show Movie,2024-10-05 16:00:00,Own Channel,Show Movie,Cars 2,
2024-10-05 16:00:00_Own Channel_Advertise Movie,2024-10-05 16:00:00,Own Channel,Advertise Movie,The Little Mermaid,
2024-10-05 16:30:00_Own Channel_Advertise Movie,2024-10-05 16:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-05 16:30:00_Own Channel_Show Movie,2024-10-05 16:30:00,Own Channel,Show Movie,The Flash,
2024-10-05 17:00:00_Own Channel_Advertise Movie,2024-10-05 17:00:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-05 17:00:00_Own Channel_Show Movie,2024-10-05 17:00:00,Own Channel,Show Movie,The Flash,
2024-10-05 17:30:00_Own Channel_Advertise Movie,2024-10-05 17:30:00,Own Channel,Advertise Movie,Frozen II,
2024-10-05 17:30:00_Own Channel_Show Movie,2024-10-05 17:30:00,Own Channel,Show Movie,The Flash,
2024-10-05 18:00:00_Own Channel_Show Movie,2024-10-05 18:00:00,Own Channel,Show Movie,The Flash,
2024-10-05 18:00:00_Own Channel_Sell Adslot,2024-10-05 18:00:00,Own Channel,Sell Adslot,,155214
2024-10-05 18:30:00_Own Channel_Show Movie,2024-10-05 18:30:00,Own Channel,Show Movie,The Flash,
2024-10-05 18:30:00_Own Channel_Sell Adslot,2024-10-05 18:30:00,Own Channel,Sell Adslot,,153314
2024-10-05 19:00:00_Own Channel_Show Movie,2024-10-05 19:00:00,Own Channel,Show Movie,The Flash,
2024-10-05 19:00:00_Own Channel_Sell Adslot,2024-10-05 19:00:00,Own Channel,Sell Adslot,,149560
2024-10-05 19:30:00_Own Channel_Show Movie,2024-10-05 19:30:00,Own Channel,Show Movie,Frozen,
2024-10-05 19:30:00_Own Channel_Sell Adslot,2024-10-05 19:30:00,Own Channel,Sell Adslot,,159919
2024-10-05 20:00:00_Own Channel_Show Movie,2024-10-05 20:00:00,Own Channel,Show Movie,Frozen,
2024-10-05 20:00:00_Own Channel_Advertise Movie,2024-10-05 20:00:00,Own Channel,Advertise Movie,Frozen II,
2024-10-05 20:30:00_Own Channel_Show Movie,2024-10-05 20:30:00,Own Channel,Show Movie,Frozen,
2024-10-05 20:30:00_Own Channel_Sell Adslot,2024-10-05 20:30:00,Own Channel,Sell Adslot,,147626
2024-10-05 21:00:00_Own Channel_Show Movie,2024-10-05 21:00:00,Own Channel,Show Movie,Frozen,
2024-10-05 21:00:00_Own Channel_Sell Adslot,2024-10-05 21:00:00,Own Channel,Sell Adslot,,141856
2024-10-05 21:30:00_Own Channel_Show Movie,2024-10-05 21:30:00,Own Channel,Show Movie,Aladdin,
2024-10-05 21:30:00_Own Channel_Sell Adslot,2024-10-05 21:30:00,Own Channel,Sell Adslot,,92426
2024-10-05 22:00:00_Own Channel_Show Movie,2024-10-05 22:00:00,Own Channel,Show Movie,Aladdin,
2024-10-05 22:00:00_Own Channel_Sell Adslot,2024-10-05 22:00:00,Own Channel,Sell Adslot,,86635
2024-10-05 22:30:00_Own Channel_Show Movie,2024-10-05 22:30:00,Own Channel,Show Movie,Aladdin,
2024-10-05 22:30:00_Own Channel_Sell Adslot,2024-10-05 22:30:00,Own Channel,Sell Adslot,,80902
2024-10-05 23:00:00_Own Channel_Show Movie,2024-10-05 23:00:00,Own Channel,Show Movie,Aladdin,
2024-10-05 23:00:00_Own Channel_Sell Adslot,2024-10-05 23:00:00,Own Channel,Sell Adslot,,75203
2024-10-05 23:30:00_Own Channel_Show Movie,2024-10-05 23:30:00,Own Channel,Show Movie,Aladdin,
2024-10-05 23:30:00_Own Channel_Sell Adslot,2024-10-05 23:30:00,Own Channel,Sell Adslot,,70004
2024-10-06 07:00:00_Own Channel_Show Movie,2024-10-06 07:00:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 07:00:00_Own Channel_Advertise Movie,2024-10-06 07:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 07:30:00_Own Channel_Show Movie,2024-10-06 07:30:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 07:30:00_Own Channel_Advertise Movie,2024-10-06 07:30:00,Own Channel,Advertise Movie,Frozen II,
2024-10-06 08:00:00_Own Channel_Show Movie,2024-10-06 08:00:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 08:00:00_Own Channel_Advertise Movie,2024-10-06 08:00:00,Own Channel,Advertise Movie,The Little Mermaid,
2024-10-06 08:30:00_Own Channel_Show Movie,2024-10-06 08:30:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 08:30:00_Own Channel_Advertise Movie,2024-10-06 08:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 09:00:00_Own Channel_Show Movie,2024-10-06 09:00:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 09:00:00_Own Channel_Advertise Movie,2024-10-06 09:00:00,Own Channel,Advertise Movie,Frozen II,
2024-10-06 09:30:00_Own Channel_Show Movie,2024-10-06 09:30:00,Own Channel,Show Movie,Batman v Superman: Dawn of Justice,
2024-10-06 09:30:00_Own Channel_Advertise Movie,2024-10-06 09:30:00,Own Channel,Advertise Movie,Jurassic World Dominion,
2024-10-06 10:00:00_Own Channel_Advertise Movie,2024-10-06 10:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 10:00:00_Own Channel_Show Movie,2024-10-06 10:00:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 10:30:00_Own Channel_Advertise Movie,2024-10-06 10:30:00,Own Channel,Advertise Movie,Deadpool 2,
2024-10-06 10:30:00_Own Channel_Show Movie,2024-10-06 10:30:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 11:00:00_Own Channel_Advertise Movie,2024-10-06 11:00:00,Own Channel,Advertise Movie,Jurassic World Dominion,
2024-10-06 11:00:00_Own Channel_Show Movie,2024-10-06 11:00:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 11:30:00_Own Channel_Advertise Movie,2024-10-06 11:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 11:30:00_Own Channel_Show Movie,2024-10-06 11:30:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 12:00:00_Own Channel_Advertise Movie,2024-10-06 12:00:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-06 12:00:00_Own Channel_Show Movie,2024-10-06 12:00:00,Own Channel,Show Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 12:30:00_Own Channel_Advertise Movie,2024-10-06 12:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 12:30:00_Own Channel_Show Movie,2024-10-06 12:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 13:00:00_Own Channel_Advertise Movie,2024-10-06 13:00:00,Own Channel,Advertise Movie,Jurassic World Dominion,
2024-10-06 13:00:00_Own Channel_Show Movie,2024-10-06 13:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 13:30:00_Own Channel_Advertise Movie,2024-10-06 13:30:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-06 13:30:00_Own Channel_Show Movie,2024-10-06 13:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 14:00:00_Own Channel_Advertise Movie,2024-10-06 14:00:00,Own Channel,Advertise Movie,Frozen II,
2024-10-06 14:00:00_Own Channel_Show Movie,2024-10-06 14:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 14:30:00_Own Channel_Advertise Movie,2024-10-06 14:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 14:30:00_Own Channel_Show Movie,2024-10-06 14:30:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 15:00:00_Own Channel_Advertise Movie,2024-10-06 15:00:00,Own Channel,Advertise Movie,Deadpool 2,
2024-10-06 15:00:00_Own Channel_Show Movie,2024-10-06 15:00:00,Own Channel,Show Movie,Indiana Jones and the Dial of Destiny,
2024-10-06 15:30:00_Own Channel_Show Movie,2024-10-06 15:30:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 15:30:00_Own Channel_Advertise Movie,2024-10-06 15:30:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-06 16:00:00_Own Channel_Show Movie,2024-10-06 16:00:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 16:00:00_Own Channel_Advertise Movie,2024-10-06 16:00:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-06 16:30:00_Own Channel_Show Movie,2024-10-06 16:30:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 16:30:00_Own Channel_Advertise Movie,2024-10-06 16:30:00,Own Channel,Advertise Movie,The Little Mermaid,
2024-10-06 17:00:00_Own Channel_Advertise Movie,2024-10-06 17:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-06 17:00:00_Own Channel_Show Movie,2024-10-06 17:00:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 17:30:00_Own Channel_Advertise Movie,2024-10-06 17:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 17:30:00_Own Channel_Show Movie,2024-10-06 17:30:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 18:00:00_Own Channel_Show Movie,2024-10-06 18:00:00,Own Channel,Show Movie,Star Wars: The Rise of Skywalker,
2024-10-06 18:00:00_Own Channel_Advertise Movie,2024-10-06 18:00:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-06 18:30:00_Own Channel_Show Movie,2024-10-06 18:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 18:30:00_Own Channel_Sell Adslot,2024-10-06 18:30:00,Own Channel,Sell Adslot,,277341
2024-10-06 19:00:00_Own Channel_Show Movie,2024-10-06 19:00:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 19:00:00_Own Channel_Sell Adslot,2024-10-06 19:00:00,Own Channel,Sell Adslot,,272665
2024-10-06 19:30:00_Own Channel_Show Movie,2024-10-06 19:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 19:30:00_Own Channel_Sell Adslot,2024-10-06 19:30:00,Own Channel,Sell Adslot,,266715
2024-10-06 20:00:00_Own Channel_Show Movie,2024-10-06 20:00:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 20:00:00_Own Channel_Sell Adslot,2024-10-06 20:00:00,Own Channel,Sell Adslot,,260071
2024-10-06 20:30:00_Own Channel_Show Movie,2024-10-06 20:30:00,Own Channel,Show Movie,Deadpool 2,
2024-10-06 20:30:00_Own Channel_Sell Adslot,2024-10-06 20:30:00,Own Channel,Sell Adslot,,253163
2024-10-06 21:00:00_Own Channel_Show Movie,2024-10-06 21:00:00,Own Channel,Show Movie,Jurassic World Dominion,
2024-10-06 21:00:00_Own Channel_Sell Adslot,2024-10-06 21:00:00,Own Channel,Sell Adslot,,258924
2024-10-06 21:30:00_Own Channel_Show Movie,2024-10-06 21:30:00,Own Channel,Show Movie,Jurassic World Dominion,
2024-10-06 21:30:00_Own Channel_Sell Adslot,2024-10-06 21:30:00,Own Channel,Sell Adslot,,252341
2024-10-06 22:00:00_Own Channel_Show Movie,2024-10-06 22:00:00,Own Channel,Show Movie,Jurassic World Dominion,
2024-10-06 22:00:00_Own Channel_Sell Adslot,2024-10-06 22:00:00,Own Channel,Sell Adslot,,245665
2024-10-06 22:30:00_Own Channel_Show Movie,2024-10-06 22:30:00,Own Channel,Show Movie,Jurassic World Dominion,
2024-10-06 22:30:00_Own Channel_Sell Adslot,2024-10-06 22:30:00,Own Channel,Sell Adslot,,238878
2024-10-06 23:00:00_Own Channel_Show Movie,2024-10-06 23:00:00,Own Channel,Show Movie,Jurassic World Dominion,
2024-10-06 23:00:00_Own Channel_Sell Adslot,2024-10-06 23:00:00,Own Channel,Sell Adslot,,231970
2024-10-06 23:30:00_Own Channel_Show Movie,2024-10-06 23:30:00,Own Channel,Show Movie,Jurassic World Dominion,
2024-10-06 23:30:00_Own Channel_Sell Adslot,2024-10-06 23:30:00,Own Channel,Sell Adslot,,225549
2024-10-07 07:00:00_Own Channel_Show Movie,2024-10-07 07:00:00,Own Channel,Show Movie,The Little Mermaid,
2024-10-07 07:00:00_Own Channel_Sell Adslot,2024-10-07 07:00:00,Own Channel,Sell Adslot,,326448
2024-10-07 07:30:00_Own Channel_Show Movie,2024-10-07 07:30:00,Own Channel,Show Movie,The Little Mermaid,
2024-10-07 07:30:00_Own Channel_Sell Adslot,2024-10-07 07:30:00,Own Channel,Sell Adslot,,326092
2024-10-07 08:00:00_Own Channel_Show Movie,2024-10-07 08:00:00,Own Channel,Show Movie,The Little Mermaid,
2024-10-07 08:00:00_Own Channel_Sell Adslot,2024-10-07 08:00:00,Own Channel,Sell Adslot,,323821
2024-10-07 08:30:00_Own Channel_Show Movie,2024-10-07 08:30:00,Own Channel,Show Movie,The Little Mermaid,
2024-10-07 08:30:00_Own Channel_Sell Adslot,2024-10-07 08:30:00,Own Channel,Sell Adslot,,321131
2024-10-07 09:00:00_Own Channel_Show Movie,2024-10-07 09:00:00,Own Channel,Show Movie,The Little Mermaid,
2024-10-07 09:00:00_Own Channel_Sell Adslot,2024-10-07 09:00:00,Own Channel,Sell Adslot,,320091
2024-10-07 09:30:00_Own Channel_Show Movie,2024-10-07 09:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 09:30:00_Own Channel_Advertise Movie,2024-10-07 09:30:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-07 10:00:00_Own Channel_Show Movie,2024-10-07 10:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 10:00:00_Own Channel_Advertise Movie,2024-10-07 10:00:00,Own Channel,Advertise Movie,Black Panther: Wakanda Forever,
2024-10-07 10:30:00_Own Channel_Show Movie,2024-10-07 10:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 10:30:00_Own Channel_Advertise Movie,2024-10-07 10:30:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-07 11:00:00_Own Channel_Show Movie,2024-10-07 11:00:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 11:00:00_Own Channel_Advertise Movie,2024-10-07 11:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-07 11:30:00_Own Channel_Show Movie,2024-10-07 11:30:00,Own Channel,Show Movie,Spider-Man: Homecoming,
2024-10-07 11:30:00_Own Channel_Advertise Movie,2024-10-07 11:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-07 12:00:00_Own Channel_Show Movie,2024-10-07 12:00:00,Own Channel,Show Movie,Frozen II,
2024-10-07 12:00:00_Own Channel_Advertise Movie,2024-10-07 12:00:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-07 12:30:00_Own Channel_Advertise Movie,2024-10-07 12:30:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 12:30:00_Own Channel_Show Movie,2024-10-07 12:30:00,Own Channel,Show Movie,Frozen II,
2024-10-07 13:00:00_Own Channel_Show Movie,2024-10-07 13:00:00,Own Channel,Show Movie,Frozen II,
2024-10-07 13:00:00_Own Channel_Sell Adslot,2024-10-07 13:00:00,Own Channel,Sell Adslot,,393574
2024-10-07 13:30:00_Own Channel_Advertise Movie,2024-10-07 13:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-07 13:30:00_Own Channel_Show Movie,2024-10-07 13:30:00,Own Channel,Show Movie,Frozen II,
2024-10-07 14:00:00_Own Channel_Advertise Movie,2024-10-07 14:00:00,Own Channel,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 14:00:00_Own Channel_Show Movie,2024-10-07 14:00:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-07 14:30:00_Own Channel_Show Movie,2024-10-07 14:30:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-07 14:30:00_Own Channel_Sell Adslot,2024-10-07 14:30:00,Own Channel,Sell Adslot,,271928
2024-10-07 15:00:00_Own Channel_Show Movie,2024-10-07 15:00:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-07 15:00:00_Own Channel_Sell Adslot,2024-10-07 15:00:00,Own Channel,Sell Adslot,,282562
2024-10-07 15:30:00_Own Channel_Show Movie,2024-10-07 15:30:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-07 15:30:00_Own Channel_Sell Adslot,2024-10-07 15:30:00,Own Channel,Sell Adslot,,292863
2024-10-07 16:00:00_Own Channel_Show Movie,2024-10-07 16:00:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-07 16:00:00_Own Channel_Sell Adslot,2024-10-07 16:00:00,Own Channel,Sell Adslot,,302203
2024-10-07 16:30:00_Own Channel_Show Movie,2024-10-07 16:30:00,Own Channel,Show Movie,Black Panther: Wakanda Forever,
2024-10-07 16:30:00_Own Channel_Sell Adslot,2024-10-07 16:30:00,Own Channel,Sell Adslot,,309918
2024-10-07 17:00:00_Own Channel_Show Movie,2024-10-07 17:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 17:00:00_Own Channel_Advertise Movie,2024-10-07 17:00:00,Own Channel,Advertise Movie,Shrek Forever After,
2024-10-07 17:30:00_Own Channel_Show Movie,2024-10-07 17:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 17:30:00_Own Channel_Sell Adslot,2024-10-07 17:30:00,Own Channel,Sell Adslot,,739109
2024-10-07 18:00:00_Own Channel_Show Movie,2024-10-07 18:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 18:00:00_Own Channel_Sell Adslot,2024-10-07 18:00:00,Own Channel,Sell Adslot,,739921
2024-10-07 18:30:00_Own Channel_Show Movie,2024-10-07 18:30:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 18:30:00_Own Channel_Sell Adslot,2024-10-07 18:30:00,Own Channel,Sell Adslot,,738764
2024-10-07 19:00:00_Own Channel_Show Movie,2024-10-07 19:00:00,Own Channel,Show Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-07 19:00:00_Own Channel_Sell Adslot,2024-10-07 19:00:00,Own Channel,Sell Adslot,,735977
2024-10-07 19:30:00_Own Channel_Advertise Movie,2024-10-07 19:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-07 19:30:00_Own Channel_Show Movie,2024-10-07 19:30:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-07 20:00:00_Own Channel_Show Movie,2024-10-07 20:00:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-07 20:00:00_Own Channel_Sell Adslot,2024-10-07 20:00:00,Own Channel,Sell Adslot,,779455
2024-10-07 20:30:00_Own Channel_Advertise Movie,2024-10-07 20:30:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-07 20:30:00_Own Channel_Show Movie,2024-10-07 20:30:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-07 21:00:00_Own Channel_Advertise Movie,2024-10-07 21:00:00,Own Channel,Advertise Movie,The Amazing Spider-Man,
2024-10-07 21:00:00_Own Channel_Show Movie,2024-10-07 21:00:00,Own Channel,Show Movie,Shrek Forever After,
2024-10-07 21:30:00_Own Channel_Show Movie,2024-10-07 21:30:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 21:30:00_Own Channel_Sell Adslot,2024-10-07 21:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 22:00:00_Own Channel_Show Movie,2024-10-07 22:00:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 22:00:00_Own Channel_Sell Adslot,2024-10-07 22:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 22:30:00_Own Channel_Show Movie,2024-10-07 22:30:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 22:30:00_Own Channel_Sell Adslot,2024-10-07 22:30:00,Own Channel,Sell Adslot,,1000000
2024-10-07 23:00:00_Own Channel_Show Movie,2024-10-07 23:00:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 23:00:00_Own Channel_Sell Adslot,2024-10-07 23:00:00,Own Channel,Sell Adslot,,1000000
2024-10-07 23:30:00_Own Channel_Show Movie,2024-10-07 23:30:00,Own Channel,Show Movie,The Amazing Spider-Man,
2024-10-07 23:30:00_Own Channel_Sell Adslot,2024-10-07 23:30:00,Own Channel,Sell Adslot,,1000000
2024-10-05 07:00:00_Channel 0_Advertise Movie,2024-10-05 07:00:00,Channel 0,Advertise Movie,Cars 2,
2024-10-05 12:45:00_Channel 0_Advertise Movie,2024-10-05 12:45:00,Channel 0,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 13:15:00_Channel 0_Advertise Movie,2024-10-05 13:15:00,Channel 0,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 13:45:00_Channel 0_Advertise Movie,2024-10-05 13:45:00,Channel 0,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 14:15:00_Channel 0_Advertise Movie,2024-10-05 14:15:00,Channel 0,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 16:45:00_Channel 0_Advertise Movie,2024-10-06 16:45:00,Channel 0,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 17:15:00_Channel 0_Advertise Movie,2024-10-06 17:15:00,Channel 0,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 17:45:00_Channel 0_Advertise Movie,2024-10-06 17:45:00,Channel 0,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 16:15:00_Channel 1_Advertise Movie,2024-10-05 16:15:00,Channel 1,Advertise Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 16:50:00_Channel 1_Advertise Movie,2024-10-05 16:50:00,Channel 1,Advertise Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 17:50:00_Channel 1_Advertise Movie,2024-10-05 17:50:00,Channel 1,Advertise Movie,Indiana Jones and the Dial of Destiny,
2024-10-05 20:25:00_Channel 1_Advertise Movie,2024-10-05 20:25:00,Channel 1,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 23:00:00_Channel 1_Advertise Movie,2024-10-05 23:00:00,Channel 1,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 23:35:00_Channel 1_Advertise Movie,2024-10-05 23:35:00,Channel 1,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 11:00:00_Channel 1_Advertise Movie,2024-10-06 11:00:00,Channel 1,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 11:30:00_Channel 1_Advertise Movie,2024-10-06 11:30:00,Channel 1,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
